,ISIN код,Дата присвоения кода,Параметры ценной бумаги (выпуска),Эмитент,ИНН эмитента,Наименование выпуска/транша,Форма выпуска ценной бумаги,Порядок хранения/учета,Pегистрационный номер,Дата регистрации,Номинальная стоимость каждой ценной бумаги,Валюта номинала,Дата погашения,Параметры ценной бумаги (пая),Наименование фонда,Тип фонда,"Вид, категория, тип ценной бумаги",Регистрационный номер,Управляющая компания,Специализированный депозитарий,Реестродержатель
606,RU000A109Y02,28 октября 2024 г.,Параметры ценной бумаги (выпуска),"государственная корпорация развития ""ВЭБ.РФ""",7750004150,Биржевые облигации бездокументарные процентные неконвертируемые с централизованным учетом прав серии ПБО-002Р-К558,Бездокументарная,С централизованным учетом,4B02-108-00004-T-002P,15 октября 2024 г.,1 000.00,Рубли,,,,,,,,,
607,RU000A109XZ4,28 октября 2024 г.,Параметры ценной бумаги (выпуска),"государственная корпорация развития ""ВЭБ.РФ""",7750004150,Биржевые облигации бездокументарные процентные неконвертируемые с централизованным учетом прав серии ПБО-002Р-К557,Бездокументарная,С централизованным учетом,4B02-107-00004-T-002P,15 октября 2024 г.,1 000.00,Рубли,,,,,,,,,
608,RU000A109XY7,28 октября 2024 г.,Параметры ценной бумаги (выпуска),"государственная корпорация развития ""ВЭБ.РФ""",7750004150,Биржевые облигации бездокументарные процентные неконвертируемые с централизованным учетом прав серии ПБО-002Р-К556,Бездокументарная,С централизованным учетом,4B02-106-00004-T-002P,15 октября 2024 г.,1 000.00,Рубли,,,,,,,,,
609,RU000A109XX9,28 октября 2024 г.,Параметры ценной бумаги (выпуска),"государственная корпорация развития ""ВЭБ.РФ""",7750004150,Биржевые облигации бездокументарные процентные неконвертируемые с централизованным учетом прав серии ПБО-002Р-К555,Бездокументарная,С централизованным учетом,4B02-105-00004-T-002P,15 октября 2024 г.,1 000.00,Рубли,,,,,,,,,
610,RU000A109XW1,28 октября 2024 г.,Параметры ценной бумаги (выпуска),"государственная корпорация развития ""ВЭБ.РФ""",7750004150,Биржевые облигации бездокументарные процентные неконвертируемые с централизованным учетом прав серии ПБО-002Р-К554,Бездокументарная,С централизованным учетом,4B02-104-00004-T-002P,15 октября 2024 г.,1 000.00,Рубли,,,,,,,,,
611,RU000A109XV3,28 октября 2024 г.,Параметры ценной бумаги (выпуска),"государственная корпорация развития ""ВЭБ.РФ""",7750004150,Биржевые облигации бездокументарные процентные неконвертируемые с централизованным учетом прав серии ПБО-002Р-К553,Бездокументарная,С централизованным учетом,4B02-103-00004-T-002P,15 октября 2024 г.,1 000.00,Рубли,,,,,,,,,
612,RU000A109XU5,28 октября 2024 г.,Параметры ценной бумаги (выпуска),"государственная корпорация развития ""ВЭБ.РФ""",7750004150,Биржевые облигации бездокументарные процентные неконвертируемые с централизованным учетом прав серии ПБО-002Р-К552,Бездокументарная,С централизованным учетом,4B02-102-00004-T-002P,15 октября 2024 г.,1 000.00,Рубли,,,,,,,,,
613,RU000A109XT7,28 октября 2024 г.,Параметры ценной бумаги (выпуска),"государственная корпорация развития ""ВЭБ.РФ""",7750004150,Биржевые облигации бездокументарные процентные неконвертируемые с централизованным учетом прав серии ПБО-002Р-К551,Бездокументарная,С централизованным учетом,4B02-101-00004-T-002P,15 октября 2024 г.,1 000.00,Рубли,,,,,,,,,
614,RU000A109XS9,28 октября 2024 г.,Параметры ценной бумаги (выпуска),"государственная корпорация развития ""ВЭБ.РФ""",7750004150,Биржевые облигации бездокументарные процентные неконвертируемые с централизованным учетом прав серии ПБО-002Р-К550,Бездокументарная,С централизованным учетом,4B02-100-00004-T-002P,15 октября 2024 г.,,Рубли,,,,,,,,,
615,RU000A109XR1,28 октября 2024 г.,Параметры ценной бумаги (выпуска),"Публичное акционерное общество ""Акрон""",5321029508,Биржевые облигации бездокументарные процентные неконвертируемые серии БО-001P-05,Бездокументарная,С централизованным учетом,4B02-05-00207-A-001P,23 октября 2024 г.,1 000.00,Рубли,14 октября 2027 г.,,,,,,,,
616,RU000A109XN0,28 октября 2024 г.,Параметры ценной бумаги (выпуска),"Общество с ограниченной ответственностью ""Сыктывкарский лесопильно-деревообрабатывающий комбинат""",1101148661,Биржевые облигации процентные неконвертируемые бездокументарные серии 001P-01,Бездокументарная,С централизованным учетом,4B02-01-00170-L-001P,5 сентября 2024 г.,1 000.00,Рубли,26 октября 2027 г.,,,,,,,,
617,RU000A109XL4,28 октября 2024 г.,Параметры ценной бумаги (выпуска),Банк ВТБ (публичное акционерное общество),7702070139,Биржевые облигации дисконтные неконвертируемые бездокументарные серии КС-4-825,Бездокументарная,С централизованным учетом,4B02-825-01000-B-005P,19 сентября 2024 г.,1 000.00,Рубли,30 октября 2024 г.,,,,,,,,
618,RU000A109X60,25 октября 2024 г.,Параметры ценной бумаги (выпуска),"Общество с ограниченной ответственностью ""Специализированное финансовое общество ТУЛИЙ КАПИТАЛ""",9701255250,Облигации структурные процентные неконвертируемые бездокументарные с залоговым обеспечением серии 01,Бездокументарная,С централизованным учетом,6-01-00807-R,6 августа 2024 г.,1 000.00,Рубли,16 ноября 2027 г.,,,,,,,,
619,RU000A109XK6,25 октября 2024 г.,Параметры ценной бумаги (выпуска),"АКЦИОНЕРНОЕ ОБЩЕСТВО ""АЛЬФА-БАНК""",7728168971,Структурные процентные неконвертируемые бездокументарные облигации с централизованным учетом прав серии С-1-546,Бездокументарная,С централизованным учетом,6-546-01326-B-001P,24 октября 2024 г.,1 000.00,Рубли,,,,,,,,,
620,RU000A109XJ8,25 октября 2024 г.,Параметры ценной бумаги (выпуска),"АКЦИОНЕРНОЕ ОБЩЕСТВО ""АЛЬФА-БАНК""",7728168971,Структурные процентные неконвертируемые бездокументарные облигации с централизованным учетом прав серии С-1-545,Бездокументарная,С централизованным учетом,6-545-01326-B-001P,24 октября 2024 г.,1 000.00,Рубли,,,,,,,,,
621,RU000A109XH2,25 октября 2024 г.,Параметры ценной бумаги (выпуска),"АКЦИОНЕРНОЕ ОБЩЕСТВО ""АЛЬФА-БАНК""",7728168971,Структурные процентные неконвертируемые бездокументарные облигации с централизованным учетом прав серии С-1-544,Бездокументарная,С централизованным учетом,6-544-01326-B-001P,24 октября 2024 г.,1 000.00,Рубли,,,,,,,,,
622,RU000A109XG4,25 октября 2024 г.,Параметры ценной бумаги (выпуска),"АКЦИОНЕРНОЕ ОБЩЕСТВО ""АЛЬФА-БАНК""",7728168971,Структурные процентные неконвертируемые бездокументарные облигации с централизованным учетом прав серии С-1-543,Бездокументарная,С централизованным учетом,6-543-01326-B-001P,24 октября 2024 г.,1 000.00,Рубли,,,,,,,,,
623,RU000A109XF6,25 октября 2024 г.,Параметры ценной бумаги (выпуска),"АКЦИОНЕРНОЕ ОБЩЕСТВО ""АЛЬФА-БАНК""",7728168971,Структурные процентные неконвертируемые бездокументарные облигации с централизованным учетом прав серии С-1-542,Бездокументарная,С централизованным учетом,6-542-01326-B-001P,24 октября 2024 г.,1 000.00,Рубли,,,,,,,,,
624,RU000A109XE9,25 октября 2024 г.,Параметры ценной бумаги (выпуска),"АКЦИОНЕРНОЕ ОБЩЕСТВО ""АЛЬФА-БАНК""",7728168971,Структурные процентные неконвертируемые бездокументарные облигации с централизованным учетом прав серии С-1-541,Бездокументарная,С централизованным учетом,6-541-01326-B-001P,24 октября 2024 г.,1 000.00,Рубли,,,,,,,,,
625,RU000A109XD1,25 октября 2024 г.,Параметры ценной бумаги (выпуска),"АКЦИОНЕРНОЕ ОБЩЕСТВО ""АЛЬФА-БАНК""",7728168971,Структурные процентные неконвертируемые бездокументарные облигации с централизованным учетом прав серии С-1-538,Бездокументарная,С централизованным учетом,6-538-01326-B-001P,24 октября 2024 г.,1 000.00,Рубли,,,,,,,,,
626,RU000A109XC3,25 октября 2024 г.,Параметры ценной бумаги (выпуска),"АКЦИОНЕРНОЕ ОБЩЕСТВО ""АЛЬФА-БАНК""",7728168971,Структурные процентные неконвертируемые бездокументарные облигации с централизованным учетом прав серии С-1-537,Бездокументарная,С централизованным учетом,6-537-01326-B-001P,24 октября 2024 г.,1 000.00,Рубли,,,,,,,,,
627,RU000A109XB5,25 октября 2024 г.,Параметры ценной бумаги (выпуска),"АКЦИОНЕРНОЕ ОБЩЕСТВО ""АЛЬФА-БАНК""",7728168971,Структурные процентные неконвертируемые бездокументарные облигации с централизованным учетом прав серии С-1-536,Бездокументарная,С централизованным учетом,6-536-01326-B-001P,24 октября 2024 г.,1 000.00,Рубли,,,,,,,,,
628,RU000A109XA7,25 октября 2024 г.,Параметры ценной бумаги (выпуска),"АКЦИОНЕРНОЕ ОБЩЕСТВО ""АЛЬФА-БАНК""",7728168971,Структурные процентные неконвертируемые бездокументарные облигации с централизованным учетом прав серии С-1-535,Бездокументарная,С централизованным учетом,6-535-01326-B-001P,24 октября 2024 г.,1 000.00,Рубли,,,,,,,,,
629,RU000A109X94,25 октября 2024 г.,Параметры ценной бумаги (выпуска),"АКЦИОНЕРНОЕ ОБЩЕСТВО ""АЛЬФА-БАНК""",7728168971,Структурные процентные неконвертируемые бездокументарные облигации с централизованным учетом прав серии С-1-534,Бездокументарная,С централизованным учетом,6-534-01326-B-001P,24 октября 2024 г.,1 000.00,Рубли,,,,,,,,,
630,RU000A109X86,25 октября 2024 г.,Параметры ценной бумаги (выпуска),"АКЦИОНЕРНОЕ ОБЩЕСТВО ""АЛЬФА-БАНК""",7728168971,Структурные процентные неконвертируемые бездокументарные облигации с централизованным учетом прав серии С-1-533,Бездокументарная,С централизованным учетом,6-533-01326-B-001P,24 октября 2024 г.,1 000.00,Рубли,,,,,,,,,
631,RU000A109X78,25 октября 2024 г.,Параметры ценной бумаги (выпуска),"АКЦИОНЕРНОЕ ОБЩЕСТВО ""АЛЬФА-БАНК""",7728168971,Структурные процентные неконвертируемые бездокументарные облигации с централизованным учетом прав серии С-1-532,Бездокументарная,С централизованным учетом,6-532-01326-B-001P,24 октября 2024 г.,,Рубли,,,,,,,,,
632,RU000A109X37,25 октября 2024 г.,Параметры ценной бумаги (выпуска),"Публичное акционерное общество ""Сбербанк России""",7707083893,Биржевые облигации бездокументарные дисконтные неконвертируемые серии 001Р-SBERD3,Бездокументарная,С централизованным учетом,4B02-686-01481-B-001P,24 октября 2024 г.,,Рубли,,,,,,,,,
633,RU000A109X29,25 октября 2024 г.,Параметры ценной бумаги (выпуска),"Публичное акционерное общество ""Ростелеком""",7707049388,Биржевые облигации бездокументарные процентные неконвертируемые серии 001P-12R,Бездокументарная,С централизованным учетом,4B02-12-00124-A-001P,21 октября 2024 г.,1 000.00,Рубли,21 апреля 2026 г.,,,,,,,,
634,RU000A109X45,25 октября 2024 г.,Параметры ценной бумаги (выпуска),ВТБ Лизинг (акционерное общество),7709378229,Биржевые облигации процентные неконвертируемые бездокументарные серии 001Р-МБ-02,Бездокументарная,С централизованным учетом,4B02-02-50040-A-001P,11 октября 2024 г.,1 000.00,Рубли,23 октября 2025 г.,,,,,,,,
635,RU000A109X03,25 октября 2024 г.,Параметры ценной бумаги (выпуска),"Публичное акционерное общество ""Сбербанк России""",7707083893,Биржевые облигации бездокументарные процентные неконвертируемые серии ИОС_PRTACm_LKOH-5Y-001Р-656R,Бездокументарная,С централизованным учетом,4B02-685-01481-B-001P,22 октября 2024 г.,,Рубли,,,,,,,,,
636,RU000A109WZ6,25 октября 2024 г.,Параметры ценной бумаги (выпуска),"АКЦИОНЕРНОЕ ОБЩЕСТВО ""АЛЬФА-БАНК""",7728168971,Биржевые облигации дисконтные неконвертируемые бездокументарные серии 001Р-16,Бездокументарная,С централизованным учетом,4B02-16-01326-B-001P,23 октября 2024 г.,,Рубли,,,,,,,,,
637,RU000A109WX1,25 октября 2024 г.,Параметры ценной бумаги (выпуска),Банк ВТБ (публичное акционерное общество),7702070139,Биржевые облигации дисконтные неконвертируемые бездокументарные серии КС-4-824,Бездокументарная,С централизованным учетом,4B02-824-01000-B-005P,19 сентября 2024 г.,1 000.00,Рубли,29 октября 2024 г.,,,,,,,,
638,RU000A109WV5,24 октября 2024 г.,Параметры ценной бумаги (выпуска),"Общество с ограниченной ответственностью ""Приволжская Факторинговая Компания""",5260462895,Коммерческие облигации бездокументарные неконвертируемые процентные серии КО-04,Бездокументарная,С централизованным учетом,4CDE-04-00052-L,24 октября 2024 г.,1 000.00,Рубли,24 октября 2029 г.,,,,,,,,
639,RU000A109VK0,24 октября 2024 г.,Параметры ценной бумаги (выпуска),"Общество с ограниченной ответственностью ""ВсеИнструменты.ру""",7722753969,Биржевые облигации процентные неконвертируемые бездокументарные серии 001P-03,Бездокументарная,С централизованным учетом,4B02-03-00410-R-001P,22 октября 2024 г.,1 000.00,Рубли,13 апреля 2027 г.,,,,,,,,
640,RU000A109VJ2,24 октября 2024 г.,Параметры ценной бумаги (выпуска),"Общество с ограниченной ответственностью ""ВсеИнструменты.ру""",7722753969,Биржевые облигации процентные неконвертируемые бездокументарные серии 001Р-02,Бездокументарная,С централизованным учетом,4B02-02-00410-R-001P,22 октября 2024 г.,1 000.00,Рубли,10 октября 2027 г.,,,,,,,,
641,RU000A109W79,24 октября 2024 г.,Параметры ценной бумаги (выпуска),"Общество с ограниченной ответственностью ""Специализированное финансовое общество Вега""",9729329544,Структурные процентные или дисконтные неконвертируемые бездокументарные облигации серии СП-1-53 с залоговым обеспечением,Бездокументарная,С централизованным учетом,6-53-00684-R-001P,10 октября 2024 г.,1 000.00,Рубли,,,,,,,,,
642,RU000A109W53,24 октября 2024 г.,Параметры ценной бумаги (выпуска),"Общество с ограниченной ответственностью ""Специализированное финансовое общество Вега""",9729329544,Структурные процентные или дисконтные неконвертируемые бездокументарные облигации серии СП-1-52 с залоговым обеспечением,Бездокументарная,С централизованным учетом,6-52-00684-R-001P,10 октября 2024 г.,1 000.00,Рубли,,,,,,,,,
643,RU000A109W46,24 октября 2024 г.,Параметры ценной бумаги (выпуска),"Общество с ограниченной ответственностью ""Специализированное финансовое общество Вега""",9729329544,Структурные процентные или дисконтные неконвертируемые бездокументарные облигации серии СП-1-51 с залоговым обеспечением,Бездокументарная,С централизованным учетом,6-51-00684-R-001P,10 октября 2024 г.,1 000.00,Рубли,,,,,,,,,
644,RU000A109W38,24 октября 2024 г.,Параметры ценной бумаги (выпуска),"Общество с ограниченной ответственностью ""Специализированное финансовое общество Вега""",9729329544,Структурные процентные или дисконтные неконвертируемые бездокументарные облигации серии СП-1-50 с залоговым обеспечением,Бездокументарная,С централизованным учетом,6-50-00684-R-001P,10 октября 2024 г.,1 000.00,Рубли,,,,,,,,,
645,RU000A109W20,24 октября 2024 г.,Параметры ценной бумаги (выпуска),"Общество с ограниченной ответственностью ""Специализированное финансовое общество Вега""",9729329544,Структурные процентные или дисконтные неконвертируемые бездокументарные облигации серии СП-1-49 с залоговым обеспечением,Бездокументарная,С централизованным учетом,6-49-00684-R-001P,10 октября 2024 г.,1 000.00,Рубли,,,,,,,,,
646,RU000A109WD3,24 октября 2024 г.,Параметры ценной бумаги (выпуска),"Общество с ограниченной ответственностью ""Специализированное финансовое общество Вега""",9729329544,Структурные процентные или дисконтные неконвертируемые бездокументарные облигации серии СП-1-58 с залоговым обеспечением,Бездокументарная,С централизованным учетом,6-58-00684-R-001P,10 октября 2024 г.,1 000.00,Рубли,,,,,,,,,
647,RU000A109WC5,24 октября 2024 г.,Параметры ценной бумаги (выпуска),"Общество с ограниченной ответственностью ""Специализированное финансовое общество Вега""",9729329544,Структурные процентные или дисконтные неконвертируемые бездокументарные облигации серии СП-1-57 с залоговым обеспечением,Бездокументарная,С централизованным учетом,6-57-00684-R-001P,10 октября 2024 г.,1 000.00,Рубли,,,,,,,,,
648,RU000A109WB7,24 октября 2024 г.,Параметры ценной бумаги (выпуска),"Общество с ограниченной ответственностью ""Специализированное финансовое общество Вега""",9729329544,Структурные процентные или дисконтные неконвертируемые бездокументарные облигации серии СП-1-56 с залоговым обеспечением,Бездокументарная,С централизованным учетом,6-56-00684-R-001P,10 октября 2024 г.,1 000.00,Рубли,,,,,,,,,
649,RU000A109WA9,24 октября 2024 г.,Параметры ценной бумаги (выпуска),"Общество с ограниченной ответственностью ""Специализированное финансовое общество Вега""",9729329544,Структурные процентные или дисконтные неконвертируемые бездокументарные облигации серии СП-1-55 с залоговым обеспечением,Бездокументарная,С централизованным учетом,6-55-00684-R-001P,10 октября 2024 г.,1 000.00,Рубли,,,,,,,,,
650,RU000A109W95,24 октября 2024 г.,Параметры ценной бумаги (выпуска),"Общество с ограниченной ответственностью ""Специализированное финансовое общество Вега""",9729329544,Структурные процентные или дисконтные неконвертируемые бездокументарные облигации серии СП-1-54 с залоговым обеспечением,Бездокументарная,С централизованным учетом,6-54-00684-R-001P,10 октября 2024 г.,1 000.00,Рубли,,,,,,,,,
651,RU000A109W04,24 октября 2024 г.,Параметры ценной бумаги (выпуска),"Общество с ограниченной ответственностью ""Специализированное финансовое общество Вега""",9729329544,Структурные процентные или дисконтные неконвертируемые бездокументарные облигации серии СП-1-48 с залоговым обеспечением,Бездокументарная,С централизованным учетом,6-48-00684-R-001P,10 октября 2024 г.,1 000.00,Рубли,,,,,,,,,
652,RU000A109VZ8,24 октября 2024 г.,Параметры ценной бумаги (выпуска),"Общество с ограниченной ответственностью ""Специализированное финансовое общество Вега""",9729329544,Структурные процентные или дисконтные неконвертируемые бездокументарные облигации серии СП-1-47 с залоговым обеспечением,Бездокументарная,С централизованным учетом,6-47-00684-R-001P,10 октября 2024 г.,1 000.00,Рубли,,,,,,,,,
653,RU000A109VY1,24 октября 2024 г.,Параметры ценной бумаги (выпуска),"Общество с ограниченной ответственностью ""Специализированное финансовое общество Вега""",9729329544,Структурные процентные или дисконтные неконвертируемые бездокументарные облигации серии СП-1-46 с залоговым обеспечением,Бездокументарная,С централизованным учетом,6-46-00684-R-001P,10 октября 2024 г.,1 000.00,Рубли,,,,,,,,,
654,RU000A109VX3,24 октября 2024 г.,Параметры ценной бумаги (выпуска),"Общество с ограниченной ответственностью ""Специализированное финансовое общество Вега""",9729329544,Структурные процентные или дисконтные неконвертируемые бездокументарные облигации серии СП-1-45 с залоговым обеспечением,Бездокументарная,С централизованным учетом,6-45-00684-R-001P,10 октября 2024 г.,1 000.00,Рубли,,,,,,,,,
655,RU000A109VW5,24 октября 2024 г.,Параметры ценной бумаги (выпуска),"Общество с ограниченной ответственностью ""Специализированное финансовое общество Вега""",9729329544,Структурные процентные или дисконтные неконвертируемые бездокументарные облигации серии СП-1-44 с залоговым обеспечением,Бездокументарная,С централизованным учетом,6-44-00684-R-001P,10 октября 2024 г.,1 000.00,Рубли,,,,,,,,,
656,RU000A109VV7,24 октября 2024 г.,Параметры ценной бумаги (выпуска),"Общество с ограниченной ответственностью ""Специализированное финансовое общество Вега""",9729329544,Структурные процентные или дисконтные неконвертируемые бездокументарные облигации серии СП-1-43 с залоговым обеспечением,Бездокументарная,С централизованным учетом,6-43-00684-R-001P,10 октября 2024 г.,1 000.00,Рубли,,,,,,,,,
657,RU000A109VU9,24 октября 2024 г.,Параметры ценной бумаги (выпуска),"Общество с ограниченной ответственностью ""Специализированное финансовое общество Вега""",9729329544,Структурные процентные или дисконтные неконвертируемые бездокументарные облигации серии СП-1-42 с залоговым обеспечением,Бездокументарная,С централизованным учетом,6-42-00684-R-001P,10 октября 2024 г.,1 000.00,Рубли,,,,,,,,,
658,RU000A109VT1,24 октября 2024 г.,Параметры ценной бумаги (выпуска),"Общество с ограниченной ответственностью ""Специализированное финансовое общество Вега""",9729329544,Структурные процентные или дисконтные неконвертируемые бездокументарные облигации серии СП-1-41 с залоговым обеспечением,Бездокументарная,С централизованным учетом,6-41-00684-R-001P,10 октября 2024 г.,1 000.00,Рубли,,,,,,,,,
659,RU000A109VS3,24 октября 2024 г.,Параметры ценной бумаги (выпуска),"Общество с ограниченной ответственностью ""Специализированное финансовое общество Вега""",9729329544,Структурные процентные или дисконтные неконвертируемые бездокументарные облигации серии СП-1-40 с залоговым обеспечением,Бездокументарная,С централизованным учетом,6-40-00684-R-001P,10 октября 2024 г.,1 000.00,Рубли,,,,,,,,,
660,RU000A109VQ7,24 октября 2024 г.,Параметры ценной бумаги (выпуска),"Общество с ограниченной ответственностью ""Специализированное финансовое общество Вега""",9729329544,Структурные процентные или дисконтные неконвертируемые бездокументарные облигации серии СП-1-39 с залоговым обеспечением,Бездокументарная,С централизованным учетом,6-39-00684-R-001P,10 октября 2024 г.,,Рубли,,,,,,,,,
661,RU000A109W61,24 октября 2024 г.,Параметры ценной бумаги (выпуска),"Общество с ограниченной ответственностью ""Специализированное финансовое общество БКС Структурные Ноты""",7743298037,Облигации структурные бездокументарные серии 51 процентные дисконтные неконвертируемые с залоговым обеспечением,Бездокументарная,С централизованным учетом,6-51-00508-R,18 октября 2024 г.,,Рубли,,,,,,,,,
662,RU000A109W87,24 октября 2024 г.,Параметры ценной бумаги (выпуска),"Общество с ограниченной ответственностью ""Специализированное финансовое общество БКС Структурные Ноты""",7743298037,Облигации структурные бездокументарные серии 52 процентные дисконтные неконвертируемые с залоговым обеспечением,Бездокументарная,С централизованным учетом,6-52-00508-R,18 октября 2024 г.,,Рубли,,,,,,,,,
663,RU000A109W12,24 октября 2024 г.,Параметры ценной бумаги (выпуска),"Общество с ограниченной ответственностью ""Специализированное финансовое общество БКС Структурные Ноты""",7743298037,Облигации структурные бездокументарные серии 50 процентные дисконтные неконвертируемые с залоговым обеспечением,Бездокументарная,С централизованным учетом,6-50-00508-R,18 октября 2024 г.,,Рубли,,,,,,,,,
664,RU000A109VR5,24 октября 2024 г.,Параметры ценной бумаги (выпуска),"Общество с ограниченной ответственностью ""Специализированное финансовое общество БКС Структурные Ноты""",7743298037,"Облигации структурные бездокументарные серии 49, процентные дисконтные неконвертируемые с залоговым обеспечением",Бездокументарная,С централизованным учетом,6-49-00508-R,18 октября 2024 г.,,Рубли,,,,,,,,,
665,RU000A109WU7,24 октября 2024 г.,Параметры ценной бумаги (выпуска),"АКЦИОНЕРНОЕ ОБЩЕСТВО ""АЛЬФА-БАНК""",7728168971,Структурные процентные неконвертируемые бездокументарные облигации с централизованным учетом прав серии С-1-531,Бездокументарная,С централизованным учетом,6-531-01326-B-001P,21 октября 2024 г.,1 000.00,Рубли,,,,,,,,,
666,RU000A109WT9,24 октября 2024 г.,Параметры ценной бумаги (выпуска),"АКЦИОНЕРНОЕ ОБЩЕСТВО ""АЛЬФА-БАНК""",7728168971,Структурные процентные неконвертируемые бездокументарные облигации с централизованным учетом прав серии С-1-530,Бездокументарная,С централизованным учетом,6-530-01326-B-001P,21 октября 2024 г.,1 000.00,Рубли,,,,,,,,,
667,RU000A109WS1,24 октября 2024 г.,Параметры ценной бумаги (выпуска),"АКЦИОНЕРНОЕ ОБЩЕСТВО ""АЛЬФА-БАНК""",7728168971,Структурные процентные неконвертируемые бездокументарные облигации с централизованным учетом прав серии С-1-529,Бездокументарная,С централизованным учетом,6-529-01326-B-001P,21 октября 2024 г.,1 000.00,Рубли,,,,,,,,,
668,RU000A109WR3,24 октября 2024 г.,Параметры ценной бумаги (выпуска),"АКЦИОНЕРНОЕ ОБЩЕСТВО ""АЛЬФА-БАНК""",7728168971,Структурные процентные неконвертируемые бездокументарные облигации с централизованным учетом прав серии С-1-528,Бездокументарная,С централизованным учетом,6-528-01326-B-001P,21 октября 2024 г.,1 000.00,Рубли,,,,,,,,,
669,RU000A109WQ5,24 октября 2024 г.,Параметры ценной бумаги (выпуска),"АКЦИОНЕРНОЕ ОБЩЕСТВО ""АЛЬФА-БАНК""",7728168971,Структурные процентные неконвертируемые бездокументарные облигации с централизованным учетом прав серии С-1-527,Бездокументарная,С централизованным учетом,6-527-01326-B-001P,21 октября 2024 г.,1 000.00,Рубли,,,,,,,,,
670,RU000A109WP7,24 октября 2024 г.,Параметры ценной бумаги (выпуска),"АКЦИОНЕРНОЕ ОБЩЕСТВО ""АЛЬФА-БАНК""",7728168971,Структурные процентные неконвертируемые бездокументарные облигации с централизованным учетом прав серии С-1-526,Бездокументарная,С централизованным учетом,6-526-01326-B-001P,21 октября 2024 г.,1 000.00,Рубли,,,,,,,,,
671,RU000A109WN2,24 октября 2024 г.,Параметры ценной бумаги (выпуска),"АКЦИОНЕРНОЕ ОБЩЕСТВО ""АЛЬФА-БАНК""",7728168971,Структурные процентные неконвертируемые бездокументарные облигации с централизованным учетом прав серии С-1-525,Бездокументарная,С централизованным учетом,6-525-01326-B-001P,21 октября 2024 г.,1 000.00,Рубли,,,,,,,,,
672,RU000A109WM4,24 октября 2024 г.,Параметры ценной бумаги (выпуска),"АКЦИОНЕРНОЕ ОБЩЕСТВО ""АЛЬФА-БАНК""",7728168971,Структурные процентные неконвертируемые бездокументарные облигации с централизованным учетом прав серии С-1-524,Бездокументарная,С централизованным учетом,6-524-01326-B-001P,21 октября 2024 г.,1 000.00,Рубли,,,,,,,,,
673,RU000A109WL6,24 октября 2024 г.,Параметры ценной бумаги (выпуска),"АКЦИОНЕРНОЕ ОБЩЕСТВО ""АЛЬФА-БАНК""",7728168971,Структурные процентные неконвертируемые бездокументарные облигации с централизованным учетом прав серии С-1-523,Бездокументарная,С централизованным учетом,6-523-01326-B-001P,21 октября 2024 г.,1 000.00,Рубли,,,,,,,,,
674,RU000A109WK8,24 октября 2024 г.,Параметры ценной бумаги (выпуска),"АКЦИОНЕРНОЕ ОБЩЕСТВО ""АЛЬФА-БАНК""",7728168971,Структурные процентные неконвертируемые бездокументарные облигации с централизованным учетом прав серии С-1-522,Бездокументарная,С централизованным учетом,6-522-01326-B-001P,21 октября 2024 г.,1 000.00,Рубли,,,,,,,,,
675,RU000A109WJ0,24 октября 2024 г.,Параметры ценной бумаги (выпуска),"АКЦИОНЕРНОЕ ОБЩЕСТВО ""АЛЬФА-БАНК""",7728168971,Структурные процентные неконвертируемые бездокументарные облигации с централизованным учетом прав серии С-1-521,Бездокументарная,С централизованным учетом,6-521-01326-B-001P,21 октября 2024 г.,1 000.00,Рубли,,,,,,,,,
676,RU000A109WH4,24 октября 2024 г.,Параметры ценной бумаги (выпуска),"АКЦИОНЕРНОЕ ОБЩЕСТВО ""АЛЬФА-БАНК""",7728168971,Структурные процентные неконвертируемые бездокументарные облигации с централизованным учетом прав серии С-1-520,Бездокументарная,С централизованным учетом,6-520-01326-B-001P,21 октября 2024 г.,1 000.00,Рубли,,,,,,,,,
677,RU000A109WG6,24 октября 2024 г.,Параметры ценной бумаги (выпуска),"АКЦИОНЕРНОЕ ОБЩЕСТВО ""АЛЬФА-БАНК""",7728168971,Структурные процентные неконвертируемые бездокументарные облигации с централизованным учетом прав серии С-1-519,Бездокументарная,С централизованным учетом,6-519-01326-B-001P,21 октября 2024 г.,1 000.00,Рубли,,,,,,,,,
678,RU000A109WF8,24 октября 2024 г.,Параметры ценной бумаги (выпуска),"АКЦИОНЕРНОЕ ОБЩЕСТВО ""АЛЬФА-БАНК""",7728168971,Структурные процентные неконвертируемые бездокументарные облигации с централизованным учетом прав серии С-1-518,Бездокументарная,С централизованным учетом,6-518-01326-B-001P,21 октября 2024 г.,1 000.00,Рубли,,,,,,,,,
679,RU000A109WE1,24 октября 2024 г.,Параметры ценной бумаги (выпуска),"АКЦИОНЕРНОЕ ОБЩЕСТВО ""АЛЬФА-БАНК""",7728168971,Структурные процентные неконвертируемые бездокументарные облигации с централизованным учетом прав серии С-1-517,Бездокументарная,С централизованным учетом,6-517-01326-B-001P,21 октября 2024 г.,,Рубли,,,,,,,,,
680,RU000A109VL8,24 октября 2024 г.,Параметры ценной бумаги (выпуска),"Публичное акционерное общество ""Совкомбанк""",4401116480,Биржевые облигации бездокументарные процентные неконвертируемые серии БО-П05,Бездокументарная,С централизованным учетом,4B02-09-00963-B-001P,21 октября 2024 г.,1 000.00,Рубли,10 октября 2027 г.,,,,,,,,
