,Company Name,Registration Number,Taxpayer Number,Subtitle,CBR Decission,CBR Structural Unit,Date
107,АО «МСЗ»,ОГРН 1025007111491,ИНН 5053005918,"Банк России 23.05.2023 принял решение о государственной регистрации дополнительного выпуска обыкновенных акций Акционерного общества «Машиностроительный завод» (Московская область), размещаемых путем закрытой подписки. Дополнительному выпуску ценных бумаг присвоен регистрационный номер 1-02-03376-A-011D.",Решение в отношении ценных бумаг,Главное управление Центрального банка Российской Федерации по Центральному федеральному округу г. Москва,23.05.2023 17:53
108,АО НПО «Ирион»,ОГРН 1021900882046,ИНН 1908002501,"Банк России 23.05.2023 принял решение о государственной регистрации изменений в решение о выпуске обыкновенных акций акционерного общества Научно-производственного объединения «Иргиредмет  Нойон» (Новосибирская область), государственный регистрационный номер выпуска 1-01-70779-N от 16.12.2002.",Решение в отношении ценных бумаг,Сибирское главное управление Центрального банка Российской Федерации,23.05.2023 12:25
109,АО «КрасАвиа»,ОГРН 1182468017742,ИНН 2465177981,Банк России 23.05.2023 принял решение об аннулировании индивидуального кода 002D дополнительного выпуска обыкновенных акций акционерного общества «КрасАвиа» (Красноярский край) с регистрационным номером 1-01-30693-N-002D от 14.12.2022.,Решение в отношении ценных бумаг,Сибирское главное управление Центрального банка Российской Федерации,23.05.2023 12:23
110,АО «НПП «Радиосвязь»,ОГРН 1122468072231,ИНН 2460243408,"Банк России 23.05.2023 принял решение о приостановлении эмиссии обыкновенных акций акционерного общества «Научно-производственное предприятие «Радиосвязь» (Красноярский край), размещаемых путем закрытой подписки.",Решение в отношении ценных бумаг,Сибирское главное управление Центрального банка Российской Федерации,23.05.2023 12:22
111,АО «Тбилисский семенной завод»,ОГРН 1022304719568,ИНН 2351004689,"Банк России 23.05.2023 принял решение о государственной регистрации отчета об итогах дополнительного выпуска акций обыкновенных Акционерного общества «Тбилисский семенной завод» (Краснодарский край), размещенных путем закрытой подписки, регистрационный номер дополнительного выпуска 1-01-31121-Е-001D.",Решение в отношении ценных бумаг,Южное главное управление Центрального банка Российской Федерации,23.05.2023 12:03
112,ОАО «Рычал-Су»,ОГРН 1020501589129,ИНН 0529000033,"Банк России 23.05.2023 принял решение о приостановлении эмиссии акций обыкновенных Открытого акционерного общества «Завод минеральных вод «Рычал-Су» (Республика Дагестан), размещаемых путем обмена на акции акционерного общества, к которому осуществляется присоединение, долей участников в уставном капитале присоединяемого Общества с ограниченной ответственностью «Завод минеральных вод «Мевер».",Решение в отношении ценных бумаг,Южное главное управление Центрального банка Российской Федерации,23.05.2023 12:03
113,АО «ВНИИ «Градиент»,ОГРН 1116195013934,ИНН 6163111477,"Банк России 23.05.2023 принял решение о возобновлении эмиссии и государственной регистрации дополнительного выпуска акций обыкновенных Акционерного общества «Всероссийский научно-исследовательский институт «Градиент» (Ростовская область), размещаемых путем закрытой подписки. Дополнительному выпуску ценных бумаг присвоен регистрационный номер 1-01-35472-Е-006D.",Решение в отношении ценных бумаг,Южное главное управление Центрального банка Российской Федерации,23.05.2023 12:03
114,АО «Гарантийный фонд Республики Коми»,ОГРН 1101101011153,ИНН 1101205870,"Банк России 22.05.2023 принял решение о государственной регистрации отчета об итогах дополнительного выпуска обыкновенных акций Акционерного общества «Гарантийный фонд Республики Коми» (Республика Коми), размещенных путем закрытой подписки, регистрационный номер дополнительного выпуска 1-02-04993-D-006D.",Решение в отношении ценных бумаг,Северо-Западное главное управление Центрального банка Российской Федерации,23.05.2023 09:42
115,АО «Заброним»,ОГРН 1233900001158,ИНН 3900006836,"Банк России 22.05.2023 принял решение о государственной регистрации отчета об итогах выпуска обыкновенных акций акционерного общества «Заброним» (Калининградская область), размещенных путем обмена на акции акционерного общества, создаваемого в результате преобразования, долей участников в уставном капитале реорганизуемого в форме преобразования общества с ограниченной ответственностью, регистрационный номер выпуска 1-01-32263-J.",Решение в отношении ценных бумаг,Северо-Западное главное управление Центрального банка Российской Федерации,23.05.2023 09:41
116,АО «ПО «СЕВЕРМАШ»,ОГРН 1187746710007,ИНН 7736317151,"Банк России 22.05.2023 принял решение о государственной регистрации изменений в документ, содержащий условия размещения обыкновенных акций Акционерного общества «ПРОИЗВОДСТВЕННОЕ ОБЪЕДИНЕНИЕ «СЕВЕРНЫЙ МАШИНОСТРОИТЕЛЬНЫЙ ЗАВОД» (г. Москва), регистрационный номер дополнительного выпуска 1-01-85898-H-001D.",Решение в отношении ценных бумаг,Главное управление Центрального банка Российской Федерации по Центральному федеральному округу г. Москва,22.05.2023 17:13
117,АО «Корпорация «Комета»,ОГРН 1127746365670,ИНН 7723836671,"Банк России 22.05.2023 принял решение о государственной регистрации отчета об итогах дополнительного выпуска обыкновенных акций акционерного общества «Корпорация космических систем специального назначения «Комета» (г. Москва), размещенных путем закрытой подписки, регистрационный номер дополнительного выпуска 1-01-15063-A-011D.",Решение в отношении ценных бумаг,Департамент корпоративных отношений,22.05.2023 17:02
118,АО «НПЦАП»,ОГРН 1217700553344,ИНН 9728050571,"Банк России 22.05.2023 принял решение о государственной регистрации дополнительного выпуска обыкновенных акций акционерного общества «Научно-производственный центр автоматики и приборостроения имени академика Н.А. Пилюгина» (г. Москва), размещаемых путем закрытой подписки. Дополнительному выпуску ценных бумаг присвоен регистрационный номер 1-01-16560-A-001D.",Решение в отношении ценных бумаг,Департамент корпоративных отношений,22.05.2023 17:01
119,АО «Агрокомбинат «Московский»,ОГРН 1025000654623,ИНН 5003003432,"Банк России 22.05.2023 принял решение об отказе в регистрации проспекта обыкновенных акций публичного акционерного общества «Агрокомбинат «Московский» (г. Москва), государственный регистрационный номер выпуска 1-01-09293-H от 09.10.1998.",Решение в отношении ценных бумаг,Департамент корпоративных отношений,22.05.2023 17:01
120,АО «ПРИБОЙ»,ОГРН не присвоен,ИНН не присвоен,"Банк России 22.05.2023 принял решение о государственной регистрации выпуска обыкновенных акций Акционерного общества «ПРИБОЙ» (г. Москва), размещаемых путем обмена на акции акционерного общества, создаваемого в результате преобразования, долей участников в уставном капитале реорганизуемого в форме преобразования Общества с ограниченной ответственностью «ПРИБОЙ». Выпуску ценных бумаг присвоен регистрационный номер 1-01-87540-H.Решение о государственной регистрации указанного выпуска ценных бумаг вступает в силу с даты государственной регистрации Акционерного общества «ПРИБОЙ».
Решение в отношении ценных бумаг
Главное управление Центрального банка Российской Федерации по Центральному федеральному округу г. Москва",Решение в отношении ценных бумаг,Главное управление Центрального банка Российской Федерации по Центральному федеральному округу г. Москва,22.05.2023 16:43
121,ЗАО «Союзтермострой»,ОГРН 1035001300685,ИНН 5005026957,"Банк России 22.05.2023 принял решение о возобновлении эмиссии и государственной регистрации выпуска и отчета об итогах выпуска обыкновенных акций Акционерного общества «Союзтермострой» (Московская область), размещенных путем распределения среди учредителей. Выпуску ценных бумаг присвоен регистрационный номер 1-01-87422-H.",Решение в отношении ценных бумаг,Главное управление Центрального банка Российской Федерации по Центральному федеральному округу г. Москва,22.05.2023 16:05
122,О регистрации изменений и дополнений в правила доверительного управления паевым инвестиционным фондом,представленных ООО «СФН»,,Банк России 22.05.2023 принял решение зарегистрировать изменения и дополнения в правила доверительного управления паевым инвестиционным фондом со следующим полным названием: Закрытый паевой инвестиционный фонд недвижимости «Современный Арендный бизнес 7».,Решение в отношении иных финансовых инструментов,Департамент корпоративных отношений,22.05.2023 14:16
123,О регистрации изменений и дополнений в правила доверительного управления паевыми инвестиционными фондами,представленных ООО «УК «Райффайзен Капитал»,,"Банк России 22.05.2023 принял решение зарегистрировать изменения и дополнения в правила доверительного управления паевыми инвестиционными фондами со следующими полными названиями:Биржевой паевой инвестиционный фонд рыночных финансовых инструментов «Райффайзен - Фонд денежного рынка валютный»;Биржевой паевой инвестиционный фонд рыночных финансовых инструментов «Райффайзен - Фонд денежного рынка».
Решение в отношении иных финансовых инструментов
Департамент корпоративных отношений",Решение в отношении иных финансовых инструментов,Департамент корпоративных отношений,22.05.2023 14:16
124,О регистрации изменений и дополнений в правила доверительного управления паевым инвестиционным фондом,представленных ООО «Баланс Эссет Менеджмент»,,Банк России 22.05.2023 принял решение зарегистрировать изменения и дополнения в правила доверительного управления паевым инвестиционным фондом со следующим полным названием: Закрытый паевой инвестиционный фонд рентный «Перспектива» под управлением ООО «ТРИНФИКО Пропети Менеджмент».,Решение в отношении иных финансовых инструментов,Департамент корпоративных отношений,22.05.2023 14:16
