,Company Name,Registration Number,Taxpayer Number,Subtitle,CBR Decission,CBR Structural Unit,Date
48,АО «МАШПРОМЛИЗИНГ»,ОГРН 1027700253767,ИНН 7705456910,Банк России 26.01.2023 принял решение об аннулировании индивидуального кода 002D дополнительного выпуска обыкновенных акций акционерного общества «МАШИНОСТРОИТЕЛЬНАЯ ПРОМЫШЛЕННАЯ ЛИЗИНГОВАЯ КОМПАНИЯ» (г. Москва) с государственным регистрационным номером 1-01-37700-H-002D от 26.09.2019.,Решение в отношении ценных бумаг,Департамент корпоративных отношений,26.01.2023 17:07
49,ПАО «АСЗ»,ОГРН 1022700514605,ИНН 2703000015,Банк России 26.01.2023 принял решение об аннулировании индивидуального кода 007D дополнительного выпуска обыкновенных акций публичного акционерного общества «Амурский судостроительный завод» (Хабаровский край) с государственным регистрационным номером 1-02-30661-F-007D от 10.10.2019.,Решение в отношении ценных бумаг,Департамент корпоративных отношений,26.01.2023 17:07
50,АО «ГЦВ»,ОГРН 1065074071336,ИНН 5074035409,Банк России 26.01.2023 принял решение об аннулировании индивидуального кода 005D дополнительного выпуска обыкновенных акций акционерного общества «Головной центр по воспроизводству сельскохозяйственных животных» (Московская область) с регистрационным номером 1-01-12138-A-005D от 11.08.2022.,Решение в отношении ценных бумаг,Департамент корпоративных отношений,26.01.2023 17:07
51,АО «КП Капитал»,ОГРН 1217700316151,ИНН 7735191837,Банк России 26.01.2023 принял решение об аннулировании индивидуального кода 002D дополнительного выпуска обыкновенных акций акционерного общества «КП Капитал» (г. Москва) с регистрационным номером 1-01-01545-G-002D от 08.08.2022.,Решение в отношении ценных бумаг,Департамент корпоративных отношений,26.01.2023 17:07
52,ПАО «РКК «Энергия»,ОГРН 1025002032538,ИНН 5018033937,Банк России 26.01.2023 принял решение об аннулировании индивидуального кода 005D дополнительного выпуска обыкновенных акций публичного акционерного общества «Ракетно-космическая корпорация «Энергия» имени С.П. Королёва» (Московская область) с регистрационным номером 1-03-01091-A-005D от 30.05.2022.,Решение в отношении ценных бумаг,Департамент корпоративных отношений,26.01.2023 17:07
53,ПАО «Россети»,ОГРН 1024701893336,ИНН 4716016979,"Банк России 26.01.2023 принял решение о государственной регистрации отчетов об итогах дополнительного выпуска обыкновенных акций публичного акционерного общества «Федеральная сетевая компания – Россети» (г. Москва), размещенных путем конвертации обыкновенных акций и привилегированных акций публичного акционерного общества «Российские сети», привилегированных акций типа А открытого акционерного общества «Томские магистральные сети» и обыкновенных акций акционерного общества «Дальневосточная энергетическая управляющая компания - ЕНЭС» при реорганизации в форме присоединения, регистрационные номера дополнительных выпусков 1-01-65018-D-105D, 1-01-65018-D-106D, 1-01-65018-D-107D и 1-01-65018-D-108D соответственно.",Решение в отношении ценных бумаг,Департамент корпоративных отношений,26.01.2023 17:07
54,ОАО «РЖД»,ОГРН 1037739877295,ИНН 7708503727,"Банк России 26.01.2023 принял решение о государственной регистрации отчета об итогах выпуска привилегированных акций типа В открытого акционерного общества «Российские железные дороги» (г. Москва), размещенных путем закрытой подписки, регистрационный номер выпуска 2-04-65045-D.",Решение в отношении ценных бумаг,Департамент корпоративных отношений,26.01.2023 17:07
55,АО «МА «Симферополь»,ОГРН 1149102173109,ИНН 9102065317,"Банк России 26.01.2023 принял решение о государственной регистрации отчета об итогах дополнительного выпуска обыкновенных акций акционерного общества «Международный аэропорт «Симферополь» (Республика Крым), размещенных путем закрытой подписки, регистрационный номер дополнительного выпуска 1-01-50407-А-009D.",Решение в отношении ценных бумаг,Департамент корпоративных отношений,26.01.2023 17:06
56,АО «КРЖС»,ОГРН 1132540006675,ИНН 2540193110,"Банк России 26.01.2023 принял решение о государственной регистрации отчета об итогах дополнительного выпуска обыкновенных акций акционерного общества «Корпорация развития жилищного строительства» (Приморский край), размещенных путем закрытой подписки, регистрационный номер дополнительного выпуска 1-01-50157-A-011D.",Решение в отношении ценных бумаг,Департамент корпоративных отношений,26.01.2023 17:06
57,АО «Шуялес»,ОГРН 1021001150345,ИНН 1021050068,"Банк России 26.01.2023 принял решение о регистрации проспекта обыкновенных акций публичного акционерного общества «Шуялес» (Республика Карелия), государственный регистрационный номер выпуска 1-01-06777-J от 14.03.2000.Решение о регистрации проспекта акций при приобретении обществом публичного статуса вступает в силу со дня внесения в единый государственный реестр юридических лиц сведений о фирменном наименовании общества, содержащем указание на то, что общество является публичным.
Решение в отношении ценных бумаг
Департамент корпоративных отношений",Решение в отношении ценных бумаг,Департамент корпоративных отношений,26.01.2023 17:06
58,АО «Кубинтерсвязь»,ОГРН 1022301810750,ИНН 2308024086,"Банк России 26.01.2023 принял решение о регистрации проспекта обыкновенных акций публичного акционерного общества «Кубинтерсвязь» (Краснодарский край), государственный регистрационный номер выпуска 1-01-58468-Р от 28.06.1994.Решение о регистрации проспекта акций при приобретении обществом публичного статуса вступает в силу со дня внесения в единый государственный реестр юридических лиц сведений о фирменном наименовании общества, содержащем указание на то, что общество является публичным.
Решение в отношении ценных бумаг
Департамент корпоративных отношений",Решение в отношении ценных бумаг,Департамент корпоративных отношений,26.01.2023 17:06
59,АО «ТЕХНОИМПУЛЬС»,ОГРН 1227700279850,ИНН 7720866808,"Банк России 26.01.2023 принял решение о государственной регистрации дополнительного выпуска обыкновенных акций акционерного общества «ТЕХНОИМПУЛЬС» (г. Москва), размещаемых путем закрытой подписки. Дополнительному выпуску ценных бумаг присвоен регистрационный номер 1-01-02842-G-001D.
Решение в отношении ценных бумаг
Департамент корпоративных отношений",Решение в отношении ценных бумаг,Департамент корпоративных отношений,26.01.2023 17:06
60,ООО «СФО Финансовые инструменты 1»,ОГРН 1227700139413,ИНН 9704125732,"Банк России 26.01.2023 принял решение о государственной регистрации выпуска структурных неконвертируемых процентных бездокументарных облигаций серии А-01-EB с залоговым обеспечением, предназначенных для квалифицированных инвесторов, размещаемых в рамках программы облигаций серии A-01, общества с ограниченной ответственностью «Специализированное финансовое общество Финансовые инструменты 1» (г. Москва). Выпуску ценных бумаг присвоен регистрационный номер 6-02-00669-R-001P.
Решение в отношении ценных бумаг
Департамент корпоративных отношений",Решение в отношении ценных бумаг,Департамент корпоративных отношений,26.01.2023 17:05
61,ООО «Газпром капитал»,ОГРН 1087746212388,ИНН 7726588547,"Банк России 26.01.2023 принял решение о государственной регистрации выпуска неконвертируемых процентных бездокументарных облигаций серии ЗО30-1-Д, размещаемых в рамках программы облигаций серии 001Z, общества с ограниченной ответственностью «Газпром капитал» (г. Санкт-Петербург). Выпуску ценных бумаг присвоен регистрационный номер 4-13-36400-R-003P.",Решение в отношении ценных бумаг,Департамент корпоративных отношений,26.01.2023 17:05
62,АО «Холдинговая компания «Объединенные кондитеры»,ОГРН 1027739293207,ИНН 7717128039,"Банк России 26.01.2023 принял решение о государственной регистрации отчета об итогах выпуска привилегированных акций типа З Акционерного общества «Холдинговая компания «Объединенные кондитеры» (г. Москва), размещенных путем закрытой подписки, регистрационный номер выпуска 2-08-33287-H.",Решение в отношении ценных бумаг,Главное управление Центрального банка Российской Федерации по Центральному федеральному округу г. Москва,26.01.2023 16:58
