,Company Name,Registration Number,Taxpayer Number,Subtitle,CBR Decission,CBR Structural Unit,Date



11925.10.2024 09:01
АО «ТЕПЛОСЕТЬ ФРЯЗИНО», ОГРН 1105050008194, ИНН 5052021890АО «ТЕПЛОСЕТЬ ФРЯЗИНО», ОГРН 1105050008194, ИНН 5052021890
Банк России 24.10.2024 принял решение о государственной регистрации отчета об итогах дополнительного выпуска обыкновенных акций акционерного общества «ТЕПЛОСЕТЬ ФРЯЗИНО» (Московская область), размещенных путем закрытой подписки, регистрационный номер дополнительного выпуска 1-01-14429-A-002D.
Решение в отношении ценных бумаг
Департамент корпоративных отношений



12025.10.2024 09:01
АО «Каргономика», ОГРН 1247700645048, ИНН 7751332394АО «Каргономика», ОГРН 1247700645048, ИНН 7751332394
Банк России 24.10.2024 принял решение о государственной регистрации отчета об итогах выпуска обыкновенных акций акционерного общества «Каргономика» (г. Москва), размещенных путем обмена на акции акционерного общества, созданного в результате преобразования, долей участников в уставном капитале реорганизованного в форме преобразования общества с ограниченной ответственностью «ПП-ХОЛДИНГ», регистрационный номер выпуска 1-01-16853-А.
Решение в отношении ценных бумаг
Департамент корпоративных отношений



12125.10.2024 09:01
АО «СТС», ОГРН 5137746065001, ИНН 7725808905АО «СТС», ОГРН 5137746065001, ИНН 7725808905
Банк России 24.10.2024 принял решение о государственной регистрации дополнительного выпуска обыкновенных акций акционерного общества «Современные Технологии Судостроения» (г. Москва), размещаемых путем закрытой подписки. Дополнительному выпуску ценных бумаг присвоен регистрационный номер 1-01-80155-N-005D.
Решение в отношении ценных бумаг
Департамент корпоративных отношений



12225.10.2024 09:01
АО «Еком Технологии», ОГРН 1227700459150, ИНН 9702045249АО «Еком Технологии», ОГРН 1227700459150, ИНН 9702045249
Банк России 24.10.2024 принял решение о государственной регистрации отчета об итогах дополнительного выпуска обыкновенных акций акционерного общества «Еком Технологии» (г. Москва), размещенных путем закрытой подписки, регистрационный номер дополнительного выпуска 1-01-03220-G-003D.
Решение в отношении ценных бумаг
Департамент корпоративных отношений



12325.10.2024 07:49
АО ""РКЦ"" ОГРН 1242500023336, ИНН 2543187450АО ""РКЦ"" ОГРН 1242500023336, ИНН 2543187450
Банк России 25.10.2024 принял решение о государственной регистрации отчета об итогах выпуска обыкновенных акций акционерного общества ""Расчетно-кассовый центр жилищно-коммунального хозяйства Владивостока"" (Приморский край), размещенных путем приобретения акций акционерного общества, создаваемого в результате преобразования, Российской Федерацией, субъектом Российской Федерации или муниципальным образованием, являющимся собственником имущества реорганизуемого в форме преобразования муниципального унитарного предприятия ""Расчетно-кассовый центр жилищно-коммунального хозяйства Владивостока"", регистрационный номер выпуска 1-01-59327-N.
Решение в отношении ценных бумаг
Дальневосточное главное управление Центрального банка Российской Федерации



12425.10.2024 08:34
АО «Водолей», ОГРН, ИНН не присвоеныАО «Водолей», ОГРН, ИНН не присвоены
Банк России 24.10.2024 принял решение о государственной регистрации выпуска обыкновенных акций акционерного общества «Водолей» (Архангельская область), размещаемых путем приобретения акций акционерного общества, создаваемого в результате преобразования, муниципальным образованием, являющимся собственником имущества реорганизуемого в форме преобразования Северодвинского муниципального унитарного предприятия «Водолей». Выпуску ценных бумаг присвоен регистрационный номер 1-01-32374-J.Решение о государственной регистрации указанного выпуска ценных бумаг вступает в силу с даты государственной регистрации акционерного общества «Водолей».
Решение в отношении ценных бумаг
Северо-Западное главное управление Центрального банка Российской Федерации



12525.10.2024 08:34
АО «Агрокомплекс», ОГРН 1151101002403, ИНН 1101051370АО «Агрокомплекс», ОГРН 1151101002403, ИНН 1101051370
Банк России 24.10.2024 принял решение о государственной регистрации отчета об итогах дополнительного выпуска обыкновенных акций  Акционерного общества «Агрокомплекс» (Республика Коми), размещенных путем закрытой подписки, регистрационный номер дополнительного выпуска 1-01-50384-A-001D.
Решение в отношении ценных бумаг
Северо-Западное главное управление Центрального банка Российской Федерации



12625.10.2024 08:34
АО «Коми холдинг», ОГРН 1151101002425, ИНН 1101051490АО «Коми холдинг», ОГРН 1151101002425, ИНН 1101051490
Банк России 24.10.2024 принял решение о государственной регистрации отчета об итогах дополнительного выпуска обыкновенных акций Акционерного общества «Коми холдинговая компания» (Республика Коми), размещенных путем закрытой подписки, регистрационный номер дополнительного выпуска 1-02-50385-A-004D.
Решение в отношении ценных бумаг
Северо-Западное главное управление Центрального банка Российской Федерации



12725.10.2024 08:34
АО «АНБ», ОГРН 1217800187461, ИНН 7805786982АО «АНБ», ОГРН 1217800187461, ИНН 7805786982
Банк России 24.10.2024 принял решение о государственной регистрации изменений в документ, содержащий условия размещения обыкновенных акций Акционерного общества «АНБ» (Санкт-Петербург), регистрационный номер дополнительного выпуска 1-01-02146-G.
Решение в отношении ценных бумаг
Северо-Западное главное управление Центрального банка Российской Федерации



12824.10.2024 17:32
АО «ИНВЕСТОР», ОГРН 1220500015471, ИНН 0573017886АО «ИНВЕСТОР», ОГРН 1220500015471, ИНН 0573017886
Банк России 24.10.2024 принял решение о государственной регистрации отчета об итогах дополнительного выпуска акций обыкновенных Акционерного общества «ИНВЕСТОР» (Республика Дагестан), размещенных путем закрытой подписки, регистрационный номер  дополнительного выпуска 1-01-03966-G-001D.
Решение в отношении ценных бумаг
Южное главное управление Центрального банка Российской Федерации



12924.10.2024 17:32
АО «ЕСРР», ОГРН 1232300003209, ИНН 2311344248АО «ЕСРР», ОГРН 1232300003209, ИНН 2311344248
Банк России 24.10.2024 принял решение о возобновлении эмиссии и государственной регистрации отчета об итогах дополнительного выпуска акций обыкновенных АКЦИОНЕРНОГО ОБЩЕСТВА «ЕДИНАЯ СИСТЕМА РЕГИСТРАЦИИ РОЖДЕНИЯ» (Краснодарский край), размещенных путем закрытой подписки, регистрационный номер дополнительного выпуска 1-01-10834-Р-001D.
Решение в отношении ценных бумаг
Южное главное управление Центрального банка Российской Федерации



13024.10.2024 17:29
ПАО «Кировский завод «Маяк», ОГРН 1024301308371, ИНН 4345000947ПАО «Кировский завод «Маяк», ОГРН 1024301308371, ИНН 4345000947
Банк России 23.10.2024 принял решение о государственной регистрации изменений в решение о выпуске акций привилегированных типа А публичного акционерного общества «Кировский завод «Маяк» (Кировская область), государственный регистрационный номер выпуска 2-02-56046-D, дата государственной регистрации выпуска 11.04.1994, путем регистрации решения о выпуске ценных бумаг.
Решение в отношении ценных бумаг
Волго-Вятское главное управление Центрального банка Российской Федерации



13124.10.2024 15:09
ПАО РОСБАНК, ОГРН 1027739460737, ИНН 7730060164ПАО РОСБАНК, ОГРН 1027739460737, ИНН 7730060164
Банк России 24.10.2024 принял решение о государственной регистрации выпуска облигаций неконвертируемых бездокументарных процентных структурных с централизованным учетом прав серии С-1-1, размещаемых в рамках программы облигаций Публичного акционерного общества РОСБАНК (г. Москва). Выпуску ценных бумаг присвоен регистрационные номер 6-01-02272-В-001P.
Решение в отношении ценных бумаг
Департамент корпоративных отношений



13224.10.2024 15:02
ПАО РОСБАНК, ОГРН 1027739460737, ИНН 7730060164ПАО РОСБАНК, ОГРН 1027739460737, ИНН 7730060164
Банк России 24.10.2024 принял решение о государственной регистрации программы облигаций неконвертируемых бездокументарных процентных структурных с централизованным учетом прав серии С-1 Публичного акционерного общества РОСБАНК (г. Москва). Программе облигаций присвоен регистрационный номер 6-02272-В-001Р.
Решение в отношении ценных бумаг
Департамент корпоративных отношений



13324.10.2024 15:02
О регистрации изменений и дополнений в правила доверительного управления паевыми инвестиционными фондами, представленных АО «Управляющая Компания ТРИНФИКО»О регистрации изменений и дополнений в правила доверительного управления паевыми инвестиционными фондами, представленных АО «Управляющая Компания ТРИНФИКО»
Банк России 24.10.2024 принял решение зарегистрировать изменения и дополнения в правила доверительного управления паевыми инвестиционными фондами со следующими полными названиями: Открытый паевой инвестиционный фонд рыночных финансовых инструментов «Лидар»;Открытый паевой инвестиционный фонд рыночных финансовых инструментов «Российские доходные облигации»; Открытый паевой инвестиционный фонд рыночных финансовых инструментов «Мировые доходные облигации».
Решение в отношении иных финансовых инструментов
Департамент корпоративных отношений



13424.10.2024 15:02
О регистрации правил доверительного управления паевым инвестиционным фондом, представленных АО «ААА Управление Капиталом»О регистрации правил доверительного управления паевым инвестиционным фондом, представленных АО «ААА Управление Капиталом»
Банк России 24.10.2024 принял решение зарегистрировать правила доверительного управления паевым инвестиционным фондом со следующим полным названием: Биржевой паевой инвестиционный фонд рыночных финансовых инструментов «Ежедневный процент».
Решение в отношении иных финансовых инструментов
Департамент корпоративных отношений



13524.10.2024 14:02
АО «АЛЬФА-БАНК», ОГРН 1027700067328, ИНН 7728168971АО «АЛЬФА-БАНК», ОГРН 1027700067328, ИНН 7728168971
Банк России 24.10.2024 принял решение о государственной регистрации выпусков структурных процентных неконвертируемых бездокументарных облигаций с централизованным учетом прав серий С-1-532, С-1-533, С-1-534, С-1-535, С-1-536, С-1-537, С-1-538, С-1-539, С-1-540, С-1-541, С-1-542, С-1-543, С-1-544, С-1-545, С-1-546, размещаемых в рамках программы облигаций АКЦИОНЕРНОГО ОБЩЕСТВА «АЛЬФА-БАНК» (г. Москва). Выпускам ценных бумаг присвоены регистрационные номера 6-532-01326-B-001P, 6-533-01326-B-001P, 6-534-01326-B-001P, 6-535-01326-B-001P, 6-536-01326-B-001P, 6-537-01326-B-001P, 6-538-01326-B-001P, 6-539-01326-B-001P, 6-540-01326-B-001P, 6-541-01326-B-001P, 6-542-01326-B-001P, 6-543-01326-B-001P, 6-544-01326-B-001P, 6-545-01326-B-001P, 6-546-01326-B-001P соответственно.
Решение в отношении ценных бумаг
Департамент корпоративных отношений



13624.10.2024 13:43
АО Специализированный застройщик ""ДСК-1"" ОГРН 1028600601006, ИНН 8602058789АО Специализированный застройщик ""ДСК-1"" ОГРН 1028600601006, ИНН 8602058789
Банк России 24.10.2024 принял решение об аннулировании индивидуального кода 009D дополнительного выпуска обыкновенных акций акционерного общества Специализированный застройщик «Домостроительный комбинат-1» (Ханты-Мансийский автономный округ-Югра) с регистрационным номером 1-01-04170-К-009D от 27.04.2024.
Решение в отношении ценных бумаг
Уральское главное управление Центрального банка Российской Федерации



13724.10.2024 13:42
АО Специализированный застройщик ""ДСК-1"" ОГРН 1028600601006, ИНН 8602058789АО Специализированный застройщик ""ДСК-1"" ОГРН 1028600601006, ИНН 8602058789
Банк России 24.10.2024 принял решение об аннулировании индивидуального кода 008D дополнительного выпуска обыкновенных акций акционерного общества Специализированный застройщик «Домостроительный комбинат-1» (Ханты-Мансийский автономный округ-Югра) с регистрационным номером 1-01-04170-К-008D от 27.04.2024.
Решение в отношении ценных бумаг
Уральское главное управление Центрального банка Российской Федерации



13824.10.2024 12:29
АО «Предприятие ЖКХ  ЗАТО п. Солнечный», ОГРН, ИНН не присвоеныАО «Предприятие ЖКХ  ЗАТО п. Солнечный», ОГРН, ИНН не присвоены
Банк России 24.10.2024 принял решение о приостановлении эмиссии обыкновенных акций акционерного общества «Предприятие жилищно-коммунального хозяйства закрытого административно-территориального образования посёлок Солнечный Красноярского края» (Красноярский край), размещаемых путем приобретения акций акционерного общества, создаваемого в результате преобразования, муниципальным образованием, являющимся собственником имущества реорганизуемого в форме преобразования муниципального унитарного предприятия жилищно-коммунального хозяйства Закрытого административно-территориального образования Солнечный Красноярского края.
Решение в отношении ценных бумаг
Сибирское главное управление Центрального банка Российской Федерации



13924.10.2024 10:14
ООО «СФО Силициум-2», ОГРН 1227700285955, ИНН 9729323662ООО «СФО Силициум-2», ОГРН 1227700285955, ИНН 9729323662
Банк России 23.10.2024 принял решение о государственной регистрации дополнительного выпуска структурных неконвертируемых процентных бездокументарных облигаций с залоговым обеспечением серии SI-1, предназначенных для квалифицированных инвесторов, общества с ограниченной ответственностью «Специализированное финансовое общество Силициум-2» (г. Москва), размещаемых путем закрытой подписки. Дополнительному выпуску ценных бумаг присвоен регистрационный номер 6-03-00666-R.
Решение в отношении ценных бумаг
Департамент корпоративных отношений



14024.10.2024 10:13
АО «Шереметьево Безопасность», ОГРН 1025006171189, ИНН 7714122960АО «Шереметьево Безопасность», ОГРН 1025006171189, ИНН 7714122960
Банк России 23.10.2024 принял решение о государственной регистрации изменений в документ, содержащий условия размещения обыкновенных акций акционерного общества «Шереметьево Безопасность» (Московская область), регистрационный номер дополнительного выпуска 1-01-06937-H-001D.
Решение в отношении ценных бумаг
Департамент корпоративных отношений



14124.10.2024 10:13
АО «РУСДАТА ЛЭЙК», ОГРН 1247700612390, ИНН 9718267198АО «РУСДАТА ЛЭЙК», ОГРН 1247700612390, ИНН 9718267198
Банк России 23.10.2024 принял решение о государственной регистрации отчета об итогах выпуска обыкновенных акций акционерного общества «РУСДАТА ЛЭЙК» (г. Москва), размещенных путем обмена на акции акционерного общества, созданного в результате преобразования, долей участников в уставном капитале реорганизованного в форме преобразования общества с ограниченной ответственностью «РУСДАТА ЛЭЙК», регистрационный номер выпуска 1-01-87682-H.
Решение в отношении ценных бумаг
Департамент корпоративных отношений



14224.10.2024 10:13
АО «НПО «Молния», ОГРН 1037739198815, ИНН 7733028761АО «НПО «Молния», ОГРН 1037739198815, ИНН 7733028761
Банк России 23.10.2024 принял решение о государственной регистрации дополнительного выпуска обыкновенных акций акционерного общества «Научно-производственное объединение «Молния» (г. Москва), размещаемых путем закрытой подписки. Дополнительному выпуску ценных бумаг присвоен регистрационный номер 1-01-05660-A-001D.
Решение в отношении ценных бумаг
Департамент корпоративных отношений



14324.10.2024 10:13
АО «360 Менеджмент», ОГРН 1247700610376, ИНН 7743456893АО «360 Менеджмент», ОГРН 1247700610376, ИНН 7743456893
Банк России 23.10.2024 принял решение о государственной регистрации отчета об итогах выпуска обыкновенных акций акционерного общества «360 Менеджмент» (г. Москва), размещенных путем обмена на акции акционерного общества, созданного в результате преобразования, долей участников в уставном капитале реорганизованного в форме преобразования общества с ограниченной ответственностью «360 Менеджмент», регистрационный номер выпуска 1-01-16877-A.
Решение в отношении ценных бумаг
Департамент корпоративных отношений



14424.10.2024 10:13
АО «ОДК», ОГРН 1107746081717, ИНН 7731644035АО «ОДК», ОГРН 1107746081717, ИНН 7731644035
Банк России 23.10.2024 принял решение о государственной регистрации дополнительного выпуска обыкновенных акций акционерного общества «Объединенная двигателестроительная корпорация» (г. Москва), размещаемых путем закрытой подписки. Дополнительному выпуску ценных бумаг присвоен регистрационный номер 1-01-14045-A-006D.
Решение в отношении ценных бумаг
Департамент корпоративных отношений



14524.10.2024 10:13
АО «НПК «КБМ», ОГРН 1125022001851, ИНН 5022039177АО «НПК «КБМ», ОГРН 1125022001851, ИНН 5022039177
Банк России 23.10.2024 принял решение о государственной регистрации отчета об итогах дополнительного выпуска обыкновенных акций акционерного общества «Научно-производственная корпорация «Конструкторское бюро машиностроения» (Московская область), размещенных путем закрытой подписки, регистрационный номер дополнительного выпуска 1-01-15109-A-005D.
Решение в отношении ценных бумаг
Департамент корпоративных отношений



14624.10.2024 10:13
АО «ЭО ЗАЭС», ОГРН 1227700626350, ИНН 9721179921АО «ЭО ЗАЭС», ОГРН 1227700626350, ИНН 9721179921
Банк России 23.10.2024 принял решение о государственной регистрации отчета об итогах дополнительного выпуска обыкновенных акций акционерного общества «Эксплуатирующая организация Запорожской АЭС» (г. Москва), размещенных путем закрытой подписки, регистрационный номер дополнительного выпуска 1-01-03569-G-002D.
Решение в отношении ценных бумаг
Департамент корпоративных отношений



14724.10.2024 09:55
АО ""ИК ""Горизонт"", ОГРН 1247700651307, ИНН 9703192084АО ""ИК ""Горизонт"", ОГРН 1247700651307, ИНН 9703192084
Банк России 24.10.2024 принял решение о государственной регистрации отчета об итогах выпуска обыкновенных акций Акционерного общества ""Инвестиционная компания ""Горизонт"" (г. Москва), размещенных путем обмена на акции акционерного общества, создаваемого в результате преобразования, долей участников в уставном капитале реорганизуемого в форме преобразования Общества с ограниченной ответственностью «Управляющая компания «Горизонт», регистрационный номер выпуска 1-01-16885-А.
Решение в отношении ценных бумаг
Департамент корпоративных отношений



14824.10.2024 08:45
АО «Сбондс.ру», ОГРН, ИНН не присвоеныАО «Сбондс.ру», ОГРН, ИНН не присвоены
Банк России 23.10.2024 принял решение о государственной регистрации выпуска обыкновенных акций Акционерного общества «Сбондс.ру» (Санкт-Петербург), размещаемых путем обмена на акции акционерного общества, создаваемого в результате преобразования, долей участников в уставном капитале реорганизуемого в форме преобразования Общества с ограниченной ответственностью «Сбондс.ру». Выпуску ценных бумаг присвоен регистрационный номер 1-01-32375-J.Решение о государственной регистрации указанного выпуска ценных бумаг вступает в силу с даты государственной регистрации Акционерного общества «Сбондс.ру».
Решение в отношении ценных бумаг
Северо-Западное главное управление Центрального банка Российской Федерации



14923.10.2024 16:07
АО «Майнское АТП», ОГРН 1087309000690, ИНН 7309905150АО «Майнское АТП», ОГРН 1087309000690, ИНН 7309905150
Банк России 22.10.2024 принял решение о приостановлении эмиссии акций обыкновенных акционерного общества «Майнское автотранспортное предприятие» (Ульяновская область), размещаемых путем закрытой подписки.
Решение в отношении ценных бумаг
Волго-Вятское главное управление Центрального банка Российской Федерации



15023.10.2024 16:01
АО «СКМИ», ОГРН 1021301112832, ИНН 1328047516АО «СКМИ», ОГРН 1021301112832, ИНН 1328047516
          Банк России 22.10.2024 принял решение об отказе в государственной регистрации изменений в решение о выпуске акций привилегированных типа А акционерного общества «Саранский комбинат макаронных изделий» (Республика Мордовия), государственный регистрационный номер выпуска 2-01-55274-D, дата государственной регистрации выпуска 07.05.1999.
Решение в отношении ценных бумаг
Волго-Вятское главное управление Центрального банка Российской Федерации



15123.10.2024 12:28
АО ""Ипотечное агентство Югры"" ОГРН 1098601001289, ИНН 8601038839АО ""Ипотечное агентство Югры"" ОГРН 1098601001289, ИНН 8601038839
Банк России 23.10.2024 принял решение о государственной регистрации дополнительного выпуска обыкновенных акций акционерного общества «Ипотечное агентство Югры», (Ханты-Мансийский автономный округ - Югра), размещаемых путем закрытой подписки.Дополнительному выпуску ценных бумаг присвоен регистрационный номер 1-01-33393-D-005D.
Решение в отношении ценных бумаг
Уральское главное управление Центрального банка Российской Федерации



15223.10.2024 11:28
АО «Автоколонна 1880», ОГРН 1073808005281, ИНН 3808163107АО «Автоколонна 1880», ОГРН 1073808005281, ИНН 3808163107
Банк России 23.10.2024 принял решение об аннулировании индивидуального кода 002D дополнительного выпуска обыкновенных акций акционерного общества «Автоколонна 1880» (Иркутская область ) с регистрационным номером 1-03-22246-F-002D от 08.04.2024.
Решение в отношении ценных бумаг
Сибирское главное управление Центрального банка Российской Федерации



15323.10.2024 11:27
АО «Дубровинский лесхоз», ОГРН 1095461000150, ИНН 5432213044АО «Дубровинский лесхоз», ОГРН 1095461000150, ИНН 5432213044
Банк России 23.10.2024 принял решение об аннулировании индивидуального кода 005D дополнительного выпуска обыкновенных акций акционерного общества «Дубровинский лесхоз» (Новосибирская область) с регистрационным номером 1-01-12817-F-005D от 06.03.2024.
Решение в отношении ценных бумаг
Сибирское главное управление Центрального банка Российской Федерации



15423.10.2024 11:27
АО «Вознесенское», ОГРН 1025406426760, ИНН 5419100161АО «Вознесенское», ОГРН 1025406426760, ИНН 5419100161
Банк России 23.10.2024 принял решение об аннулировании индивидуального кода 001D дополнительного выпуска обыкновенных акций акционерного общества «Вознесенское» (Новосибирская область) с регистрационным номером 1-01-26846-N-001D от 21.08.2023.
Решение в отношении ценных бумаг
Сибирское главное управление Центрального банка Российской Федерации



15523.10.2024 11:12
АО «ХОЛОД», ОГРН 1244400003430, ИНН 4400021281АО «ХОЛОД», ОГРН 1244400003430, ИНН 4400021281
Банк России 23.10.2024 принял решение о государственной регистрации отчета об итогах выпуска акций обыкновенных Акционерного общества       «ХОЛОД» (Костромская область), размещенных путем обмена на акции акционерного общества, создаваемого в результате преобразования, долей участников в уставном капитале реорганизуемого в форме преобразования Общества с ограниченной ответственностью «Холод», регистрационный номер выпуска 1-01-87709-H.
Решение в отношении ценных бумаг
Департамент корпоративных отношений



15623.10.2024 11:12
АО «Автодор», ОГРН 1243100009338, ИНН 3100036888АО «Автодор», ОГРН 1243100009338, ИНН 3100036888
Банк России 23.10.2024 принял решение о государственной регистрации отчета об итогах выпуска акций обыкновенных Акционерного общества «Автодор» (Белгородская область), размещенных путем приобретения акций акционерного общества, создаваемого в результате преобразования, Российской Федерацией, субъектом Российской Федерации или муниципальным образованием, являющимся собственником имущества реорганизуемого в форме преобразования Муниципального унитарного предприятия «Автодор», регистрационный номер выпуска 1-01-87714-H.
Решение в отношении ценных бумаг
Департамент корпоративных отношений



15723.10.2024 11:09
ПАО ""ППГХО"", ОГРН 1027501067747, ИНН 7530000048ПАО ""ППГХО"", ОГРН 1027501067747, ИНН 7530000048
Банк России 23.10.2024 принял решение о государственной регистрации дополнительного выпуска акций обыкновенных публичного акционерного общества ""Приаргунское производственное горно-химическое объединение"" (Забайкальский край), размещаемых путем закрытой подписки. Дополнительному выпуску ценных бумаг присвоен регистрационный номер 1-01-21838-F-016D.
Решение в отношении ценных бумаг
Дальневосточное главное управление Центрального банка Российской Федерации



15823.10.2024 10:31
АО ""Приморский завод"", ОГРН 1022500698560, ИНН 2508008331АО ""Приморский завод"", ОГРН 1022500698560, ИНН 2508008331
Банк России 23.10.2024 принял решение о государственной регистрации дополнительного выпуска акций обыкновенных акционерного общества ""Приморский завод"" (Приморский край), размещаемых путем закрытой подписки. Дополнительному выпуску ценных бумаг присвоен регистрационный номер 1-02-30769-F-002D.
Решение в отношении ценных бумаг
Дальневосточное главное управление Центрального банка Российской Федерации



15923.10.2024 09:47
АО ""НИИграфит"", ОГРН 1117746574593, ИНН 7720723422АО ""НИИграфит"", ОГРН 1117746574593, ИНН 7720723422
Банк России 22.10.2024 принял решение о государственной регистрации отчета об итогах дополнительного выпуска обыкновенных акций акционерного общества ""Научно-исследовательский институт конструкционных материалов на основе графита ""НИИграфит"" (г. Москва), размещенных путем закрытой подписки, регистрационный номер дополнительного выпуска 1-01-14681-A-009D.
Решение в отношении ценных бумаг
Департамент корпоративных отношений



16023.10.2024 09:17
АО «О.В.К.-ИНФОРМ», ОГРН 1027700024362, ИНН 7705306689АО «О.В.К.-ИНФОРМ», ОГРН 1027700024362, ИНН 7705306689
Банк России 22.10.2024 принял решение о государственной регистрации отчета об итогах дополнительного выпуска обыкновенных акций акционерного общества «О.В.К.-ИНФОРМ» (г. Москва), размещенных путем закрытой подписки, регистрационный номер дополнительного выпуска 1-01-17510-Н-002D.
Решение в отношении ценных бумаг
Департамент корпоративных отношений



16123.10.2024 08:51
АО «Псковская фармация», ОГРН, ИНН не присвоеныАО «Псковская фармация», ОГРН, ИНН не присвоены
Банк России 22.10.2024 принял решение о государственной регистрации выпуска обыкновенных акций Акционерного общества «Псковская фармация» (Псковская область), размещаемых путем приобретения акций акционерного общества, создаваемого в результате преобразования, субъектом Российской Федерации, являющимся собственником имущества реорганизуемого в форме преобразования Государственного предприятия Псковской области «Фармация». Выпуску ценных бумаг присвоен регистрационный номер 1-01-32365-J.Решение о государственной регистрации указанного выпуска ценных бумаг вступает в силу с даты государственной регистрации Акционерного общества «Псковская фармация».
Решение в отношении ценных бумаг
Северо-Западное главное управление Центрального банка Российской Федерации



16222.10.2024 18:17
АО «РостовАвтоДор», ОГРН 1246100023289, ИНН 6140041456АО «РостовАвтоДор», ОГРН 1246100023289, ИНН 6140041456
Банк России 22.10.2024 принял решение о государственной регистрации отчета об итогах выпуска акций обыкновенных акционерного общества «РостовАвтоДор» (Ростовская область), размещенных путем приобретения акций акционерного общества, создаваемого в результате преобразования, Российской Федерацией, субъектом Российской Федерации или муниципальным образованием, являющимся собственником имущества реорганизуемого в форме преобразования государственного унитарного предприятия Ростовской области «РостовАвтоДор», регистрационный номер выпуска 1-01-10906-Р.
