,Company Name,Registration Number,Taxpayer Number,Subtitle,CBR Decission,CBR Structural Unit,Date
108,АО «БиК-рент»,ОГРН,ИНН не присвоены,"Банк России 21.07.2023 принял решение о государственной регистрации выпуска обыкновенных акций Акционерного общества «БиК-рент» (Санкт-Петербург), размещаемых путем обмена на акции акционерного общества, создаваемого в результате преобразования, долей участников в уставном капитале реорганизуемого в форме преобразования Общества с ограниченной ответственностью «БиК-рент». Выпуску ценных бумаг присвоен регистрационный номер 1-01-32291-J.Решение о государственной регистрации указанного выпуска ценных бумаг вступает в силу с даты государственной регистрации Акционерного общества «БиК-рент».
Решение в отношении ценных бумаг
Северо-Западное главное управление Центрального банка Российской Федерации",Решение в отношении ценных бумаг,Северо-Западное главное управление Центрального банка Российской Федерации,24.07.2023 09:04
109,АО «РГО Архангельской области»,ОГРН 1212900001467,ИНН 2901304801,"Банк России 21.07.2023 принял решение о государственной регистрации отчета об итогах дополнительного выпуска обыкновенных акций  акционерного общества «Гарантийная организация Архангельской области» (Архангельская область), размещенных путем закрытой подписки, регистрационный номер дополнительного выпуска 1-01-31451-J-003D.",Решение в отношении ценных бумаг,Северо-Западное главное управление Центрального банка Российской Федерации,24.07.2023 09:04
110,АО «Белуга Проджектс Лоджистик»,ОГРН 1097746740145,ИНН 7707715574,Банк России 21.07.2023 принял решение об аннулировании индивидуального кода 001D дополнительного выпуска обыкновенных акций Акционерного общества «Белуга Проджектс Лоджистик» (г. Москва) с регистрационным номером 1-01-72157-H-001D от 08.12.2022.,Решение в отношении ценных бумаг,Главное управление Центрального банка Российской Федерации по Центральному федеральному округу г. Москва,21.07.2023 15:41
111,АО «ВНИИХТ»,ОГРН 5087746165910,ИНН 7724675770,Банк России 21.07.2023 принял решение об аннулировании индивидуального кода 007D дополнительного выпуска обыкновенных акций Акционерного общества «Ведущий научно-исследовательский институт химической технологии» (г. Москва) с регистрационным номером 1-01-13251-A-007D от 27.12.2021.,Решение в отношении ценных бумаг,Главное управление Центрального банка Российской Федерации по Центральному федеральному округу г. Москва,21.07.2023 13:32
112,АО «ИнТех»,ОГРН 1217700253726,ИНН 9728038091,Банк России 21.07.2023 принял решение об аннулировании индивидуального кода 001D дополнительного выпуска привилегированных акций Акционерного общества «Инвестиции и Технологии» (г. Москва) с регистрационным номером 2-01-01421-G-001D от 13.01.2023.,Решение в отношении ценных бумаг,Главное управление Центрального банка Российской Федерации по Центральному федеральному округу г. Москва,21.07.2023 13:30
113,АО «РГ-Восток»,ОГРН 1207700249460,ИНН 9705146020,Банк России 21.07.2023 принял решение об аннулировании индивидуального кода 002D дополнительного выпуска обыкновенных акций Акционерного общества «РГ-Восток» (г. Москва) с регистрационным номером 1-01-00357-G-002D от 14.11.2022.,Решение в отношении ценных бумаг,Главное управление Центрального банка Российской Федерации по Центральному федеральному округу г. Москва,21.07.2023 13:28
114,АО «НПП «Аэросила»,ОГРН 1025005917023,ИНН 5045002261,"Банк России 21.07.2023 принял решение о государственной регистрации изменений в решение о выпуске обыкновенных акций Акционерного общества «Научно-производственное предприятие «Аэросила» (Московская область), государственный регистрационный номер выпуска 1-03-03883-A от 15.01.2010.",Решение в отношении ценных бумаг,Главное управление Центрального банка Российской Федерации по Центральному федеральному округу г. Москва,21.07.2023 13:12
115,АО «СУ-7 СМТ»,ОГРН 1025201336368,ИНН 5243002023,"Банк России 21.07.2023 принял решение о приостановлении эмиссии акций обыкновенных акционерного общества «Строительное управление №7 Сварочно-монтажного треста» (Нижегородская область), размещаемых путем закрытой подписки.",Решение в отношении ценных бумаг,Волго-Вятское главное управление Центрального банка Российской Федерации,21.07.2023 12:54
116,АО «РСУ»,ОГРН 1060560003822,ИНН 0560032566,"Банк России 20.07.2023 принял решение об аннулировании индивидуальных кодов 001D, 002D, 003D, 004D, 005D, 006D, 007D, 008D, 009D, 010D, 011D, 012D, 013D, 014D, 015D, 016D, 017D, 018D, 019D, 020D, 021D, 022D, 023D, 024D, 025D, 026D, 027D, 028D, 029D, 030D, 031D, 032D, 033D, 034D, 035D, 036D, 037D, 038D, 039D, 040D дополнительных выпусков акций обыкновенных Акционерного общества «Ремонтно-строительный участок» (Республика Дагестан) с регистрационными номерами 1-01-34803-Е-001D, 1-01-34803-Е-002D, 1-01-34803-Е-003D, 1-01-34803-Е-004D, 1-01-34803-Е-005D, 1-01-34803-Е-006D, 1-01-34803-Е-007D, 1-01-34803-Е-008D, 1-01-34803-Е-009D, 1-01-34803-Е-010D, 1-01-34803-Е-011D, 1-01-34803-Е-012D, 1-01-34803-Е-013D, 1-01-34803-Е-014D, 1-01-34803-Е-015D, 1-01-34803-Е-016D, 1-01-34803-Е-017D, 1-01-34803-Е-018D, 1-01-34803-Е-019D, 1-01-34803-Е-020D, 1-01-34803-Е-021D от 28.07.2022, 1-01-34803-Е-022D, 1-01-34803-Е-023D, 1-01-34803-Е-024D, 1-01-34803-Е-025D, 1-01-34803-Е-026D, 1-01-34803-Е-027D, 1-01-34803-Е-028D, 1-01-34803-Е-029D, 1-01-34803-Е-030D, 1-01-34803-Е-031D, 1-01-34803-Е-032D, 1-01-34803-Е-033D, 1-01-34803-Е-034D, 1-01-34803-Е-035D, 1-01-34803-Е-036D, 1-01-34803-Е-037D, 1-01-34803-Е-038D, 1-01-34803-Е-039D, 1-01-34803-Е-040D от 18.08.2022.",Решение в отношении ценных бумаг,Южное главное управление Центрального банка Российской Федерации,21.07.2023 12:44
117,АО «ИК «НОКСС»,ОГРН 1233400004342,ИНН 3444279399,"Банк России 20.07.2023 принял решение о государственной регистрации отчета об итогах выпуска акций обыкновенных акционерного общества «Инвестиционная компания «НОКСС» (Волгоградская область), размещенных путем обмена на акции акционерного общества, созданного в результате преобразования, долей участников в уставном капитале реорганизованного в форме преобразования Общества с ограниченной ответственностью «Инвестиционная компания «НОКСС», регистрационный номер  выпуска 1-01-10840-Р.",Решение в отношении ценных бумаг,Южное главное управление Центрального банка Российской Федерации,21.07.2023 12:43
118,АО «МСЗ им. М.В. Фрунзе»,ОГРН 1020100698144,ИНН 0105005101,Банк России 20.07.2023 принял решение об аннулировании индивидуального кода 002D дополнительного выпуска акций обыкновенных Акционерного общества «Майкопский станкостроительный завод им. М.В. Фрунзе» (Республика Адыгея) с регистрационным номером 1-01-31810-Е-002D от 29.12.2022.,Решение в отношении ценных бумаг,Южное главное управление Центрального банка Российской Федерации,21.07.2023 12:43
119,АО «Автогрузсервис»,ОГРН 1022302714477,ИНН 2317011943,"Банк России 20.07.2023 принял решение о приостановлении эмиссии акций обыкновенных Акционерного общества «Автогрузсервис» (Краснодарский край), размещаемых путем закрытой подписки.",Решение в отношении ценных бумаг,Южное главное управление Центрального банка Российской Федерации,21.07.2023 12:43
120,АО «Ксирис»,ОГРН 1237700405942,ИНН 9714012512,"Банк России 21.07.2023 принял решение о государственной регистрации отчета об итогах выпуска обыкновенных акций Акционерного общества «Ксирис» (г. Москва), размещенных путем обмена на акции акционерного общества, создаваемого в результате преобразования, долей участников в уставном капитале реорганизуемого в форме преобразования Общества с ограниченной ответственностью «Ксирис», регистрационный номер выпуска 1-01-87458-Н.",Решение в отношении ценных бумаг,Главное управление Центрального банка Российской Федерации по Центральному федеральному округу г. Москва,21.07.2023 12:38
121,"АО ""Урайтеплоэнергия"" ОГРН 1088606000559",ИНН 8606012954,,"Банк России 21.07.2023 принял решение о возобновлении эмиссии и государственной регистрации дополнительного выпуска обыкновенных акций акционерного общества «Урайтеплоэнергия», (Ханты-Мансийский автономный округ - Югра), размещаемых путем конвертации в акции акционерного общества, к которому осуществляется присоединение, акций присоединяемого акционерного общества «Центр Красоты и Здоровья».Дополнительному выпуску ценных бумаг присвоен регистрационный номер 1-01-33229-D-003D.
Решение в отношении ценных бумаг
Уральское главное управление Центрального банка Российской Федерации",Решение в отношении ценных бумаг,Уральское главное управление Центрального банка Российской Федерации,21.07.2023 11:54
122,"АО ""ТЦ ""Детский мир"" ОГРН 1026605227880",ИНН 6671120787,,"Банк России 21.07.2023 принял решение о государственной регистрации дополнительного выпуска обыкновенных акций акционерного общества ""Торговый центр ""Детский мир"" (Свердловская область), размещаемых путем закрытой подписки.Дополнительному выпуску ценных бумаг присвоен регистрационный номер 1-01-05388-К-001D.
Решение в отношении ценных бумаг
Уральское главное управление Центрального банка Российской Федерации",Решение в отношении ценных бумаг,Уральское главное управление Центрального банка Российской Федерации,21.07.2023 11:48
123,АО «Роснеруд»,ОГРН и ИНН не присвоены,,"Банк России 21.07.2023 принял решение о государственной регистрации изменений в решение о выпуске акций обыкновенных Акционерного общества «Роснеруд» (Смоленская область), регистрационный номер выпуска 1-01-87505-Н.",Решение в отношении ценных бумаг,Отделение по Орловской области Главного управления Центрального банка Российской Федерации по Центральному федеральному округу,21.07.2023 11:33
124,АО ААК «Вологдаагрострой,ОГРН 1023500886386,ИНН 3525000888,"Банк России 20.07.2023 принял решение об отказе в государственной регистрации изменений в решение о выпуске привилегированных акций типа А Акционерного общества «Акционерная агростроительная компания «Вологдаагрострой» (Вологодская область), государственный регистрационный номер выпуска 2-03-01633-D.",Решение в отношении ценных бумаг,Северо-Западное главное управление Центрального банка Российской Федерации,21.07.2023 08:59
125,АО ААК «Вологдаагрострой,ОГРН 1023500886386,ИНН 3525000888,"Банк России 20.07.2023 принял решение об отказе в государственной регистрации изменений в решение о выпуске обыкновенных акций Акционерного общества «Акционерная агростроительная компания «Вологдаагрострой» (Вологодская область), государственный регистрационный номер выпуска 1-04-01633-D.",Решение в отношении ценных бумаг,Северо-Западное главное управление Центрального банка Российской Федерации,21.07.2023 08:59
126,АО «Водоснаб»,ОГРН 1144703001541,ИНН 4703139980,"Банк России 20.07.2023 принял решение о государственной регистрации изменений в решение о выпуске обыкновенных акций Акционерного общества «Водоснаб» (Ленинградская область), государственный регистрационный номер выпуска 1-01-05466-D.",Решение в отношении ценных бумаг,Северо-Западное главное управление Центрального банка Российской Федерации,21.07.2023 08:59
127,АО «Инжиниринговый центр «Кронштадт»,ОГРН 1237800026397,ИНН 7838112072,"Банк России 20.07.2023 принял решение о государственной регистрации отчета об итогах дополнительного выпуска обыкновенных акций  Акционерного общества «Инжиниринговый центр «Кронштадт» (Санкт-Петербург), размещенных путем закрытой подписки, регистрационный номер дополнительного выпуска 1-01-04191-G-001D.",Решение в отношении ценных бумаг,Северо-Западное главное управление Центрального банка Российской Федерации,21.07.2023 08:59
128,АО «Должанское»,ОГРН 1023102158001,ИНН 3105000250,Банк России 20.07.2023 принял решение об аннулировании индивидуального кода 002D дополнительного выпуска обыкновенных акций Акционерного общества «Должанское» (Белгородская область) с регистрационным номером 1-01-63120-J-002D от 26.08.2022.,Решение в отношении ценных бумаг,Отделение по Орловской области Главного управления Центрального банка Российской Федерации по Центральному федеральному округу,20.07.2023 17:38
129,"АО ""НРК-Р.О.С.Т.""",ОГРН 1027739216757,ИНН 7726030449,"Банк России 20.07.2023 принял решение о государственной регистрации дополнительного выпуска обыкновенных акций Акционерного общества ""Независимая регистраторская компания Р.О.С.Т."" (г. Москва), размещаемых путем конвертации обыкновенных акций Акционерного общества ""Объединенный специализированный депозитарий Р.О.С.Т."" при реорганизации в форме присоединения. Дополнительному выпуску ценных бумаг присвоен регистрационный номер 1-03-01334-H-016D.",Решение в отношении ценных бумаг,Департамент корпоративных отношений,20.07.2023 17:29
130,АО БАНК НБС,ОГРН 1083700000471,ИНН 3702558680,"Банк России 20.07.2023 принял решение о государственной регистрации изменений в документ, содержащий условия размещения обыкновенных акций АКЦИОНЕРНОГО ОБЩЕСТВА НАЦИОНАЛЬНЫЙ БАНК СБЕРЕЖЕНИЙ (Ивановская область), регистрационный номер дополнительного выпуска 10101949B003D.",Решение в отношении ценных бумаг,Департамент корпоративных отношений,20.07.2023 17:29
131,Об отказе в регистрации изменений и дополнений в правила доверительного управления паевым инвестиционным фондом,представленных ТКБ Инвестмент Партнерс (АО),,Банк России 20.07.2023 принял решение отказать в регистрации изменений и дополнений в правила доверительного управления паевым инвестиционным фондом со следующим полным названием: Открытый паевой инвестиционный фонд рыночных финансовых инструментов «ТКБ Инвестмент Партнерс – Золото».,Решение в отношении иных финансовых инструментов,Департамент корпоративных отношений,20.07.2023 17:29
132,Об отказе в регистрации изменений и дополнений в правила доверительного управления паевым инвестиционным фондом,представленных ООО УК «Система Капитал»,,Банк России 20.07.2023 принял решение отказать в регистрации изменений и дополнений в правила доверительного управления паевым инвестиционным фондом со следующим полным названием: открытый паевой инвестиционный фонд рыночных финансовых инструментов «Система Капитал – Неоновый».,Решение в отношении иных финансовых инструментов,Департамент корпоративных отношений,20.07.2023 17:29
133,О регистрации изменений и дополнений в правила доверительного управления паевым инвестиционным фондом,представленных ООО «УК «Плаза Девелопмент»,,Банк России 20.07.2023 принял решение зарегистрировать изменения и дополнения в правила доверительного управления паевым инвестиционным фондом со следующим полным названием: Закрытый паевой инвестиционный фонд недвижимости «Тополь» под управлением Общества с ограниченной ответственностью «Управляющая компания «Плаза Девелопмент».,Решение в отношении иных финансовых инструментов,Департамент корпоративных отношений,20.07.2023 17:29
