,Company Name,Registration Number,Taxpayer Number,Subtitle,CBR Decission,CBR Structural Unit,Date
72,АО СГ «Спасские ворота»,ОГРН 1028900507668,ИНН 8901010104,"Банк России 27.11.2023 принял решение о государственной регистрации дополнительного выпуска обыкновенных акций Акционерного общества Страховая группа «Спасские ворота» (г. Москва), размещаемых путем распределения среди акционеров. Дополнительному выпуску ценных бумаг присвоен регистрационный номер 1-01-00007-Z-005D.",Решение в отношении ценных бумаг,Департамент корпоративных отношений,27.11.2023 10:50
73,Азия-Инвест Банк (АО),ОГРН 1027739278973,ИНН 7724187003,"Банк России 27.11.2023 принял решение о государственной регистрации изменений в решение о выпуске обыкновенных акций Акционерного коммерческого банка «Азия-Инвест Банк» (акционерное общество) (г. Москва), государственный регистрационный номер выпуска 10203303B от 20.11.2000.",Решение в отношении ценных бумаг,Департамент корпоративных отношений,27.11.2023 10:39
74,Банк ВТБ (ПАО),ОГРН 1027739609391,ИНН 7702070139,"Банк России 27.11.2023 принял решение о государственной регистрации выпусков структурных процентных дисконтных неконвертируемых бездокументарных облигаций с централизованным учетом прав серий С-1-861, С-1-862, С-1-863, С-1-864, С-1-865, С-1-866, С-1-867, С-1-868, С-1-869, С-1-870, размещаемых в рамках программы облигаций Банка ВТБ (публичное акционерное общество) (г. Санкт-Петербург). Выпускам ценных бумаг присвоены регистрационные номера 6-861-01000-В-001P, 6-862-01000-В-001P, 6-863-01000-В-001P, 6-864-01000-В-001P, 6-865-01000-В-001P, 6-866-01000-В-001P, 6-867-01000-В-001P, 6-868-01000-В-001P, 6-869-01000-В-001P, 6-870-01000-В-001P соответственно.",Решение в отношении ценных бумаг,Департамент корпоративных отношений,27.11.2023 10:23
75,Банк ВТБ (ПАО),ОГРН 1027739609391,ИНН 7702070139,"Банк России 27.11.2023 принял решение о государственной регистрации выпусков структурных процентных неконвертируемых бездокументарных облигаций с централизованным учетом прав серий С-1-841, С-1-842, С-1-843, С-1-844, С-1-845, С-1-846, С-1-847, С-1-848, С-1-849, С-1-850, С-1-851, С-1-852, С-1-853, С-1-854, С-1-855, С-1-856, С-1-857, С-1-858, С-1-859, С-1-860, размещаемых в рамках программы облигаций Банка ВТБ (публичное акционерное общество) (г. Санкт-Петербург). Выпускам ценных бумаг присвоены регистрационные номера 6-841-01000-В-001P, 6-842-01000-В-001P, 6-843-01000-В-001P, 6-844-01000-В-001P, 6-845-01000-В-001P, 6-846-01000-В-001P, 6-847-01000-В-001P, 6-848-01000-В-001P, 6-849-01000-В-001P, 6-850-01000-В-001P, 6-851-01000-В-001P, 6-852-01000-В-001P, 6-853-01000-В-001P, 6-854-01000-В-001P, 6-855-01000-В-001P, 6-856-01000-В-001P, 6-857-01000-В-001P, 6-858-01000-В-001P, 6-859-01000-В-001P, 6-860-01000-В-001P соответственно.",Решение в отношении ценных бумаг,Департамент корпоративных отношений,27.11.2023 10:22
76,"АО ""Экономбанк""",ОГРН 1026400002067,ИНН 6450013459,"Банк России 27.11.2023 принял решение о государственной регистрации отчета об итогах дополнительного выпуска обыкновенных акций Акционерного общества «Акционерно-коммерческий банк реконструкции и развития «Экономбанк» (Саратовская область), размещенных путем закрытой подписки, регистрационный номер дополнительного выпуска 10201319В004D.",Решение в отношении ценных бумаг,Департамент корпоративных отношений,27.11.2023 10:22
77,АО «Радиевый институт им. В.Г. Хлопина»,ОГРН 1137847503100,ИНН 7802846922,"Банк России 24.11.2023 принял решение о государственной регистрации дополнительного выпуска обыкновенных акций Акционерного общества «Радиевый институт имени В.Г. Хлопина» (Санкт-Петербург), размещаемых путем закрытой подписки. Дополнительному выпуску ценных бумаг присвоен регистрационный номер 1-01-05434-D-005D.",Решение в отношении ценных бумаг,Северо-Западное главное управление Центрального банка Российской Федерации,27.11.2023 09:42
78,АО «ГТ ПРОЕКТ»,ОГРН 1237800126310,ИНН 7813676045,"Банк России 24.11.2023 принял решение о государственной регистрации отчета об итогах выпуска обыкновенных акций Акционерного общества «ГТ ПРОЕКТ» (Санкт-Петербург), размещенных путем обмена на акции акционерного общества, создаваемого в результате преобразования, долей участников в уставном капитале реорганизуемого в форме преобразования общества с ограниченной ответственностью, регистрационный номер выпуска 1-01-32298-J.",Решение в отношении ценных бумаг,Северо-Западное главное управление Центрального банка Российской Федерации,27.11.2023 09:42
79,АО «ОРС СЗП»,ОГРН 1024701333910,ИНН 4723001035,"Банк России 24.11.2023 принял решение о государственной регистрации отчета об итогах дополнительного выпуска обыкновенных акций Акционерного общества «Отдел рабочего снабжения Северо-Западного пароходства» (Ленинградская область), размещенных путем закрытой подписки, регистрационный номер дополнительного выпуска 1-02-22219-J-001D.",Решение в отношении ценных бумаг,Северо-Западное главное управление Центрального банка Российской Федерации,27.11.2023 09:42
80,АО «РПКБ»,ОГРН 1025005118830,ИНН 5040007594,"Банк России 24.11.2023 принял решение о государственной регистрации дополнительного выпуска обыкновенных акций Акционерного общества «Раменское приборостроительное конструкторское бюро» (Московская обл.), размещаемых путем закрытой подписки. Дополнительному выпуску ценных бумаг присвоен регистрационный номер 1-04-01914-А-003D.",Решение в отношении ценных бумаг,Главное управление Центрального банка Российской Федерации по Центральному федеральному округу г. Москва,24.11.2023 16:54
81,АО «Трест Гидромонтаж»,ОГРН 1027739318815,ИНН 7734047608,"Банк России 24.11.2023 принял решение о приостановлении эмиссии обыкновенных акций Акционерного общества «Трест Гидромонтаж» (г. Москва), размещенных путем закрытой подписки, регистрационный номер дополнительного выпуска 1-01-01085-A-003D.",Решение в отношении ценных бумаг,Главное управление Центрального банка Российской Федерации по Центральному федеральному округу г. Москва,24.11.2023 16:38
82,АО «Медтехнопроект»,ОГРН 5147746446942,ИНН 7724947536,Банк России 24.11.2023 принял решение об аннулировании индивидуального кода 002D дополнительного выпуска обыкновенных акций Акционерного общества «Медтехнопроект» (г. Москва) с регистрационным номером 1-01-83159-H-002D от 14.06.2023.,Решение в отношении ценных бумаг,Главное управление Центрального банка Российской Федерации по Центральному федеральному округу г. Москва,24.11.2023 16:27
83,АО «КомплектСервис»,ОГРН 1027739101004,ИНН 7703012997,Банк России 24.11.2023 принял решение об аннулировании индивидуального кода 001D дополнительного выпуска обыкновенных акций Акционерного общества «КомплектСервис» (г. Москва) с регистрационным номером 1-02-28564-H-001D от 29.06.2023.,Решение в отношении ценных бумаг,Главное управление Центрального банка Российской Федерации по Центральному федеральному округу г. Москва,24.11.2023 16:26
84,АО «СадкоПарк»,ОГРН 1027739083932,ИНН 7725105652,Банк России 24.11.2023 принял решение об аннулировании индивидуального кода 001D дополнительного выпуска обыкновенных акций Акционерного общества «СадкоПарк» (г. Москва) с регистрационным номером 1-01-18052-H-001D от 26.05.2023.,Решение в отношении ценных бумаг,Главное управление Центрального банка Российской Федерации по Центральному федеральному округу г. Москва,24.11.2023 16:25
85,АО «Ростовское школьное питание»,ОГРН,ИНН не присвоены,"Банк России 23.11.2023 принял решение о возобновлении эмиссии и государственной регистрации выпуска акций обыкновенных Акционерного общества «Ростовское школьное питание» (Ростовская область), размещаемых путем приобретения акций акционерного общества, создаваемого в результате преобразования, Российской Федерацией, субъектом Российской Федерации или муниципальным образованием, являющимся собственником имущества реорганизуемого в форме преобразования Муниципального унитарного предприятия по организации школьного и студенческого питания города Ростова-на-Дону. Выпуску ценных бумаг присвоен регистрационный номер 1-01-10864-Р. Решение о государственной регистрации указанного выпуска ценных бумаг вступает в силу с даты государственной регистрации Акционерного общества «Ростовское школьное питание».
Решение в отношении ценных бумаг
Южное главное управление Центрального банка Российской Федерации",Решение в отношении ценных бумаг,Южное главное управление Центрального банка Российской Федерации,24.11.2023 15:57
86,АО «Рассвет»,ОГРН 1062356005337,ИНН 2356045713,"Банк России 23.11.2023 принял решение о приостановлении эмиссии акций привилегированных Акционерного общества «Рассвет» (Краснодарский край), размещаемых путем закрытой подписки.",Решение в отношении ценных бумаг,Южное главное управление Центрального банка Российской Федерации,24.11.2023 15:57
87,АО «Завод минеральных вод»,ОГРН 1020502527506,ИНН 0541000209,"Банк России 23.11.2023 принял решение о государственной регистрации изменений в решение о выпуске акций обыкновенных Акционерного общества «Махачкалинский завод минеральных вод и безалкогольных напитков» (Республика Дагестан), регистрационный номер выпуска 1-01-10861-Р от 23.12.1993, путем регистрации решения о выпуске ценных бумаг.",Решение в отношении ценных бумаг,Южное главное управление Центрального банка Российской Федерации,24.11.2023 15:57
88,АО «Конный завод «Восход»,ОГРН 1022304360792,ИНН 2343011851,"Банк России 23.11.2023 принял решение о государственной регистрации выпуска акций привилегированных Акционерного общества «Конный завод «Восход» (Краснодарский край), размещаемых путем закрытой подписки. Выпуску ценных бумаг присвоен регистрационный номер 2-01-31931-Е.",Решение в отношении ценных бумаг,Южное главное управление Центрального банка Российской Федерации,24.11.2023 15:57
89,АО АПСК «Гулькевичский»,ОГРН 1022303582784,ИНН 2329007878,"Банк России 23.11.2023 принял решение о возобновлении эмиссии и государственной регистрации дополнительного выпуска акций обыкновенных Акционерного общества «Агропромышленный строительный комбинат «Гулькевичский» (Краснодарский край), размещаемых путем закрытой подписки. Дополнительному выпуску ценных бумаг присвоен регистрационный номер 1-04-30186-Е-002D.",Решение в отношении ценных бумаг,Южное главное управление Центрального банка Российской Федерации,24.11.2023 15:57
90,АО «Башмаковский элеватор»,ОГРН 1025800642086,ИНН 5806003172,"Банк России 24.11.2023 принял решение о государственной регистрации изменений в решение о выпуске акций обыкновенных акционерного общества «Башмаковский элеватор» (Пензенская область), государственный регистрационный номер выпуска 1-01-01083-P от 08.02.2000.",Решение в отношении ценных бумаг,Волго-Вятское главное управление Центрального банка Российской Федерации,24.11.2023 14:08
91,АО «Краевое АТП»,ОГРН 1212400015574,ИНН 2464156080,"Банк России 24.11.2023 принял решение о государственной регистрации отчета об итогах дополнительного выпуска обыкновенных акций акционерного общества «Краевое автотранспортное предприятие» (Красноярский край), размещенных путем закрытой подписки, регистрационный номер дополнительного выпуска 1-01-30218-N-003D.",Решение в отношении ценных бумаг,Сибирское главное управление Центрального банка Российской Федерации,24.11.2023 11:38
92,АО «ОКБ «Факел»,ОГРН 1203900004670,ИНН 3906390669,"Банк России 23.11.2023 принял решение о государственной регистрации дополнительного выпуска обыкновенных акций Акционерного общества «Опытное конструкторское бюро «Факел» (Калининградская область), размещаемых путем закрытой подписки. Дополнительному выпуску ценных бумаг присвоен регистрационный номер 1-01-26523-J-002D.",Решение в отношении ценных бумаг,Северо-Западное главное управление Центрального банка Российской Федерации,24.11.2023 10:59
93,АО «ОЭЗ ППТ «Новгородская»,ОГРН 1195321004493,ИНН 5321200240,"Банк России 23.11.2023 принял решение о государственной регистрации отчета об итогах дополнительного выпуска обыкновенных акций Акционерного общества «Особая экономическая зона промышленно-производственного типа «Новгородская» (Новгородская область), размещенных путем закрытой подписки, регистрационный номер дополнительного выпуска 1-01-26412-J-002D.",Решение в отношении ценных бумаг,Северо-Западное главное управление Центрального банка Российской Федерации,24.11.2023 10:59
94,АО «Предпортовый»,ОГРН 1024702184650,ИНН 4720002778,"Банк России 23.11.2023 принял решение о государственной регистрации дополнительного выпуска обыкновенных акций Акционерного общества «Предпортовый» (Ленинградская область), размещаемых путем закрытой подписки. Дополнительному выпуску ценных бумаг присвоен регистрационный номер 1-01-06915-J-002D.",Решение в отношении ценных бумаг,Северо-Западное главное управление Центрального банка Российской Федерации,24.11.2023 10:59
95,АО «Юпитер»,ОГРН,ИНН не присвоены,"Банк России 23.11.2023 принял решение о государственной регистрации выпуска обыкновенных акций Акционерного общества «Юпитер» (Санкт-Петербург), размещаемых путем обмена на акции акционерного общества, создаваемого в результате преобразования, долей участников в уставном капитале реорганизуемого в форме преобразования Общества с ограниченной ответственностью «Юпитер». Выпуску ценных бумаг присвоен регистрационный номер 1-01-32309-J.Решение о государственной регистрации указанного выпуска ценных бумаг вступает в силу с даты государственной регистрации Акционерного общества «Юпитер».
Решение в отношении ценных бумаг
Северо-Западное главное управление Центрального банка Российской Федерации",Решение в отношении ценных бумаг,Северо-Западное главное управление Центрального банка Российской Федерации,24.11.2023 10:59
96,АО «Крымэнерго»,ОГРН 1086621000432,ИНН 6621014889,"Банк России 24.11.2023 принял решение о государственной регистрации отчета об итогах дополнительного выпуска акций обыкновенных акционерного общества «Крымэнерго» (Республика Крым), размещенных путем закрытой подписки, регистрационный номер дополнительного выпуска 1-01-33433-D-003D.",Решение в отношении ценных бумаг,Отделение по Республике Крым Южного главного управления Центрального банка Российской Федерации,24.11.2023 10:20
97,О регистрации изменений и дополнений в правила доверительного управления паевым инвестиционным фондом,представленных ООО «УК «Навигатор»,,Банк России 23.11.2023 принял решение зарегистрировать изменения и дополнения в правила доверительного управления паевым инвестиционным фондом со следующим полным названием: Закрытый рентный паевой инвестиционный фонд «Капитальные вложения».,Решение в отношении иных финансовых инструментов,Департамент корпоративных отношений,23.11.2023 17:30
98,АО «ИКТ»,ОГРН 1167746141551,ИНН 9710007590,"Банк России 23.11.2023 принял решение о государственной регистрации дополнительного выпуска обыкновенных акций Акционерного общества «Институт Корпоративных Технологий» (г. Москва.), размещаемых путем закрытой подписки. Дополнительному выпуску ценных бумаг присвоен регистрационный номер 1-01-84035-Н-001D.",Решение в отношении ценных бумаг,Главное управление Центрального банка Российской Федерации по Центральному федеральному округу г. Москва,23.11.2023 17:20
99,АО «Майнэкс ресорсес»,ОГРН 5067746383062,ИНН 7704613743,"Банк России 23.11.2023 принял решение о государственной регистрации дополнительного выпуска обыкновенных акций Акционерного общества «Майнэкс ресорсес» (г. Москва), размещаемых путем закрытой подписки. Дополнительному выпуску ценных бумаг присвоен регистрационный номер 1-01-11737-A-003D.",Решение в отношении ценных бумаг,Главное управление Центрального банка Российской Федерации по Центральному федеральному округу г. Москва,23.11.2023 17:12
100,АО «ОКБ МЭИ»,ОГРН 1097746729816,ИНН 7722701431,"Банк России 23.11.2023 принял решение о государственной регистрации отчета об итогах дополнительного выпуска обыкновенных акций акционерного общества «Особое конструкторское бюро Московского энергетического института» (г. Москва), размещенных путем закрытой подписки, регистрационный номер дополнительного выпуска 1-01-13919-A-008D.",Решение в отношении ценных бумаг,Главное управление Центрального банка Российской Федерации по Центральному федеральному округу г. Москва,23.11.2023 16:59
101,АО «Камгэсэнергострой»,ОГРН 1021602012080,ИНН 1650007171,"Банк России 23.11.2023 принял решение об аннулировании государственного регистрационного номера 1-01-55471-D от 13.05.2010, присвоенного выпуску акций обыкновенных акционерного общества «Камгэсэнергострой» (Республика Татарстан), и присвоении указанному выпуску регистрационного номера 1-02-55471-D.  Банк России 23.11.2023 принял решение об аннулировании государственного регистрационного номера 2-01-55471-D от 13.05.2010, присвоенного выпуску акций привилегированных акционерного общества «Камгэсэнергострой» (Республика Татарстан), и присвоении указанному выпуску регистрационного номера 2-02-55471-D.
Решение в отношении ценных бумаг
Волго-Вятское главное управление Центрального банка Российской Федерации",Решение в отношении ценных бумаг,Волго-Вятское главное управление Центрального банка Российской Федерации,23.11.2023 15:38
102,О регистрации изменений и дополнений в правила доверительного управления паевым инвестиционным фондом,представленных АО УК «Первая»,,Банк России 23.11.2023 принял решение зарегистрировать изменения и дополнения в правила доверительного управления паевым инвестиционным фондом со следующим полным названием: Биржевой паевой инвестиционный фонд рыночных финансовых инструментов «Первая – Фонд Халяльные инвестиции».,Решение в отношении иных финансовых инструментов,Департамент корпоративных отношений,23.11.2023 15:00
103,О регистрации изменений и дополнений в правила доверительного управления паевым инвестиционным фондом,представленных ООО «СФН»,,Банк России 23.11.2023 принял решение зарегистрировать изменения и дополнения в правила доверительного управления паевым инвестиционным фондом со следующим полным названием: Закрытый паевой инвестиционный фонд недвижимости «Коммерческая недвижимость».,Решение в отношении иных финансовых инструментов,Департамент корпоративных отношений,23.11.2023 15:00
104,О регистрации изменений и дополнений в правила доверительного управления паевым инвестиционным фондом,представленных АО «ААА Управление Капиталом»,,Банк России 23.11.2023 принял решение зарегистрировать изменения и дополнения в правила доверительного управления паевым инвестиционным фондом со следующим полным названием: Биржевой паевой инвестиционный фонд рыночных финансовых инструментов «Газпромбанк – Корпоративные облигации 2 года».,Решение в отношении иных финансовых инструментов,Департамент корпоративных отношений,23.11.2023 15:00
105,О регистрации изменений и дополнений в правила доверительного управления паевым инвестиционным фондом,представленных АО «СОЛИД Менеджмент»,,Банк России 23.11.2023 принял решение зарегистрировать изменения и дополнения в правила доверительного управления паевым инвестиционным фондом со следующим полным названием: Закрытый паевой инвестиционный фонд рентный «Солид Недвижимость – 2».,Решение в отношении иных финансовых инструментов,Департамент корпоративных отношений,23.11.2023 15:00
106,О регистрации изменений и дополнений в правила доверительного управления паевым инвестиционным фондом,представленных ООО «УК «Райффайзен Капитал»,,Банк России 23.11.2023 принял решение зарегистрировать изменения и дополнения в правила доверительного управления паевым инвестиционным фондом со следующим полным названием: Биржевой паевой инвестиционный фонд рыночных финансовых инструментов «Райффайзен - Сбалансированная Стратегия Биржевых фондов».,Решение в отношении иных финансовых инструментов,Департамент корпоративных отношений,23.11.2023 15:00
107,"АО ИПП ""ДиасПро"" ОГРН 1230200037451",ИНН 0276977435,,"Банк России 23.11.2023 принял решение о государственной регистрации отчета об итогах выпуска обыкновенных акций акционерного общества Инженерно-производственное предприятие ""ДиасПро"" (Республика Башкортостан), размещенных путем обмена на акции акционерного общества, создаваемого в результате преобразования, долей участников в уставном капитале реорганизуемого в форме преобразования общества с ограниченной ответственностью Инженерно-производственное предприятие ""ДиасПро"", регистрационный номер выпуска 1-01-13129-К.",Решение в отношении ценных бумаг,Уральское главное управление Центрального банка Российской Федерации,23.11.2023 14:55
108,АО «ОЭЗ ППТ «Тольятти»,ОГРН 1146320007888,ИНН 6321345424,"Банк России 23.11.2023 принял решение о государственной регистрации дополнительного выпуска обыкновенных акций акционерного общества «Особая экономическая зона промышленно-производственного типа «Тольятти» (Самарская область), размещаемых путем закрытой подписки. Дополнительному выпуску ценных бумаг присвоен регистрационный номер 1-01-04754-E-008D.",Решение в отношении ценных бумаг,Департамент корпоративных отношений,23.11.2023 14:54
109,АО «ПО «Севмаш»,ОГРН 1082902001401,ИНН 2902059091,Банк России 23.11.2023 принял решение об аннулировании индивидуального кода 008D дополнительного выпуска обыкновенных акций акционерного общества «Производственное объединение «Северное машиностроительное предприятие» (Архангельская область) с регистрационным номером 1-01-55382-E-008D от 01.10.2020.,Решение в отношении ценных бумаг,Департамент корпоративных отношений,23.11.2023 14:51
110,АО «ГНЦ РФ ТРИНИТИ»,ОГРН 1157746176400,ИНН 7751002460,Банк России 23.11.2023 принял решение об аннулировании индивидуального кода 006D дополнительного выпуска обыкновенных акций акционерного общества «Государственный научный центр Российской Федерации Троицкий институт инновационных и термоядерных исследований» (г. Москва) с регистрационным номером 1-01-83125-H-006D от 10.04.2023.,Решение в отношении ценных бумаг,Департамент корпоративных отношений,23.11.2023 14:51
111,АО «Сбербанк КИБ»,ОГРН 1027739007768,ИНН 7710048970,"Банк России 23.11.2023 принял решение о государственной регистрации программы облигаций структурных процентных и (или) дисконтных бездокументарных неконвертируемых с залоговым обеспечением, серии 001S Акционерного общества «Сбербанк КИБ» (г. Москва). Программе облигаций присвоен регистрационный номер 6-01793-А-001Р.",Решение в отношении ценных бумаг,Департамент корпоративных отношений,23.11.2023 14:50
112,"АО ""Водоканал"" ОГРН 1027201229263",ИНН 7205010267,,"Банк России 23.11.2023 принял решение о государственной регистрации дополнительного выпуска обыкновенных акций акционерного общества «Водоканал», (Тюменская область), размещаемых путем закрытой подписки.Дополнительному выпуску ценных бумаг присвоен регистрационный номер 1-01-33067-D-004D.
Решение в отношении ценных бумаг
Уральское главное управление Центрального банка Российской Федерации",Решение в отношении ценных бумаг,Уральское главное управление Центрального банка Российской Федерации,23.11.2023 14:49
113,АО «МГКЛ»,ОГРН 5067746475770,ИНН 7707600245,"Банк России 23.11.2023 принял решение о приостановлении эмиссии обыкновенных акций публичного акционерного общества «МГКЛ» (г. Москва), размещаемых путем открытой подписки.",Решение в отношении ценных бумаг,Департамент корпоративных отношений,23.11.2023 14:45
114,ООО «СФО МОС МСП 6»,ОГРН 1207700245466,ИНН 9704023339,"Банк России 23.11.2023 принял решение о государственной регистрации выпуска и регистрации проспекта неконвертируемых процентных бездокументарных облигаций с залоговым обеспечением денежными требованиями класса «А-2023» общества с ограниченной ответственностью «Специализированное финансовое общество МОС МСП 6» (г. Москва), размещаемых путем открытой подписки. Выпуску ценных бумаг присвоен регистрационный номер 4-02-00569-R.",Решение в отношении ценных бумаг,Департамент корпоративных отношений,23.11.2023 14:45
115,АО «ЦТК»,ОГРН 1027739524229,ИНН 7709221179,"Банк России 23.11.2023 принял решение о государственной регистрации дополнительного выпуска обыкновенных акций акционерного общества «Центральная топливная компания» (г. Москва), размещаемых путем закрытой подписки. Дополнительному выпуску ценных бумаг присвоен регистрационный номер 1-01-00510-A-005D.",Решение в отношении ценных бумаг,Департамент корпоративных отношений,23.11.2023 14:40
116,Государственная компания «Автодор»,ОГРН 1097799013652,ИНН 7717151380,"Банк России 23.11.2023 принял решение о государственной регистрации выпуска неконвертируемых процентных бездокументарных облигаций серии 002P-21, размещаемых в рамках программы облигаций серии 002Р, Государственной компании «Российские автомобильные дороги» (г. Москва). Выпуску ценных бумаг присвоен регистрационный номер 4-21-00011-Т-002P.",Решение в отношении ценных бумаг,Департамент корпоративных отношений,23.11.2023 14:40
117,ОАО «РЖД»,ОГРН 1037739877295,ИНН 7708503727,"Банк России 23.11.2023 принял решение о государственной регистрации дополнительных выпусков обыкновенных и привилегированных акций типа Б открытого акционерного общества «Российские железные дороги» (г. Москва), размещаемых путем закрытой подписки. Дополнительным выпускам ценных бумаг присвоены регистрационные номера 1-01-65045-D-034D и 2-03-65045-D-002D соответственно.",Решение в отношении ценных бумаг,Департамент корпоративных отношений,23.11.2023 14:39
118,ООО «СФО Аккорд Финанс»,ОГРН 1187746934099,ИНН 9715329167,"Банк России 23.11.2023 принял решение о государственной регистрации изменений в решение о выпуске неконвертируемых процентных бездокументарных облигаций с залоговым обеспечением класса «Б» общества с ограниченной ответственностью «Специализированное финансовое общество Аккорд Финанс» (г. Москва), регистрационный номер выпуска 4-02-00536-R.",Решение в отношении ценных бумаг,Департамент корпоративных отношений,23.11.2023 14:39
119,АО «Росгео»,ОГРН 1047724014040,ИНН 7724294887,Банк России 23.11.2023 принял решение об аннулировании индивидуального кода 010D дополнительного выпуска обыкновенных акций акционерного общества «Росгеология» (г. Москва) с регистрационным номером 1-01-09835-A-010D от 15.06.2023.,Решение в отношении ценных бумаг,Департамент корпоративных отношений,23.11.2023 14:38
120,АО «Роскартография»,ОГРН 1127747019234,ИНН 7722787661,"Банк России 23.11.2023 принял решение об аннулировании индивидуальных кодов 002D, 003D, 004D, 005D, 006D, 007D, 008D, 009D, 010D, 011D, 012D, 013D, 014D, 015D, 016D, 017D, 018D, 019D, 020D, 021D, 022D, 023D дополнительных выпусков обыкновенных акций акционерного общества «Роскартография» (г. Москва) с регистрационными номерами 1-01-15218-A-002D, 1-01-15218-A-003D, 1-01-15218-A-004D, 1-01-15218-A-005D, 1-01-15218-A-006D, 1-01-15218-A-007D, 1-01-15218-A-008D, 1-01-15218-A-009D, 1-01-15218-A-010D, 1-01-15218-A-011D, 1-01-15218-A-012D, 1-01-15218-A-013D, 1-01-15218-A-014D, 1-01-15218-A-015D, 1-01-15218-A-016D, 1-01-15218-A-017D, 1-01-15218-A-018D, 1-01-15218-A-019D, 1-01-15218-A-020D, 1-01-15218-A-021D, 1-01-15218-A-022D и 1-01-15218-A-023D от 22.06.2023 соответственно.",Решение в отношении ценных бумаг,Департамент корпоративных отношений,23.11.2023 14:38
